machine_id,machine_name,peak_out_per_unit,peak_out_date,peak_sales_per_unit,peak_profit_per_unit,peak_ratio_out,peak_ratio_sales,peak_ratio_profit,drop_from_peak_out,drop_rate_from_peak_out
1361,L主役は銭形5,19711.0,2025-10-16,84005.0,11340.0,0.3342296179798082,0.3483364085471103,0.272663139329806,-13123.0,-0.6657703820201918
1362,P 冬のソナタ My Memory SWEET Version,15810.0,2025-10-16,21657.0,3247.0,0.6015180265654649,0.6408089763125087,0.6347397597782568,-6300.0,-0.3984819734345351
1363,PAフィーバーダンジョンに出会いを求めるのは間違っているだろうか2 LT-Light ver.,18000.0,2025-10-16,34562.0,6747.0,0.5188888888888888,0.5286731091950697,0.5575811471765229,-8660.0,-0.4811111111111111
1364,Pスーパー海物語IN沖縄6 LTP,29750.0,2025-10-16,46337.0,4237.0,0.3842016806722689,0.39504068023393835,0.4300212414444182,-18320.0,-0.6157983193277311
1365,e ベルセルク無双 第2章 H3,21770.0,2025-10-16,49054.0,7491.0,0.4000918695452457,0.4119949443470461,0.5235616072620478,-13060.0,-0.5999081304547542
1366,e 聖戦士ダンバイン3 ZEROSONIC GREA,28440.0,2025-10-16,66291.0,12780.0,0.26371308016877637,0.2719524520673998,0.2935054773082942,-20940.0,-0.7362869198312236
1367,eとある科学の超電磁砲 PHASE NEXT LTRSY,35410.0,2025-10-16,82701.0,11913.0,0.632589663936741,0.6556752639024921,0.8096197431377486,-13010.0,-0.36741033606325896
1368,eガールズ＆パンツァー 最終章 LAH1,31210.0,2025-10-16,73509.0,12675.0,0.3854533803268183,0.39091811886979827,0.43684418145956605,-19180.0,-0.6145466196731817
1369,L 荒野のコトブキ飛行隊,15913.0,2025-10-29,52049.0,10342.0,0.40143279079997485,0.4071740091068032,0.35176948365886673,-9525.0,-0.5985672092000252
1370,LB SHAKE BONUS TRIGGER,18546.0,2025-10-29,39350.0,4302.0,0.4496926560983501,0.5152986022871665,0.39655973965597396,-10206.0,-0.5503073439016499
1371,PA義風堂々!!～兼続と慶次～3 99Ver.,17710.0,2025-10-29,32864.0,7216.0,0.4449463579898362,0.4531402142161636,0.5602827050997783,-9830.0,-0.5550536420101637
1372,Pゴッドイーター199 ゴッドトリガーVER.,25000.0,2025-10-29,57307.0,6767.0,0.3348,0.3404819655539463,0.5414511600413773,-16630.0,-0.6652
1373,デカスタP STEINS；GATE 0 まゆしぃば～じょん,27270.0,2025-10-29,36406.0,7072.0,0.29776310964429775,0.3412349612701203,0.4243495475113122,-19150.0,-0.7022368903557022
1374,L 絶対衝激Ⅳ,16014.0,2025-11-12,54822.0,13225.0,0.36605470213563135,0.38630476815876835,0.31379962192816635,-10152.0,-0.6339452978643687
1375,Lスマスロ とある科学の超電磁砲2,20731.0,2025-11-12,65375.0,10443.0,0.30572572476002124,0.32890248565965585,0.3248108781001628,-14393.0,-0.6942742752399788
1376,Lパチスロ 革命機ヴァルヴレイヴ2,21592.0,2025-11-12,81340.0,8728.0,0.33002964060763246,0.3509589377919843,0.23968835930339139,-14466.0,-0.6699703593923676
1377,P Re:ゼロから始める異世界生活 鬼がかり 199ver.,31020.0,2025-11-12,69229.0,14768.0,0.3110896196002579,0.3298906527611261,0.35265438786565545,-21370.0,-0.6889103803997421
1378,P Re:ゼロから始める異世界生活 鬼がかり 99ver.,26840.0,2025-11-12,51427.0,14218.0,0.30812220566318926,0.3170707993855368,0.2743001828667886,-18570.0,-0.6918777943368107
1379,P いくさの子 戦極最強 ドデカ199ver.,18190.0,2025-11-12,39250.0,10793.0,0.5662451896646509,0.5691464968152866,0.4510330769943482,-7890.0,-0.4337548103353491
1380,Pはねものファインプレー H3,26810.0,2025-11-12,19066.0,3848.0,0.4289444237224916,0.45211371026958985,0.4391891891891892,-15310.0,-0.5710555762775084
1381,P転生したらスライムだった件 129ver.,22460.0,2025-11-12,35663.0,3572.0,0.45325022261798753,0.47878753890586884,0.6539753639417694,-12280.0,-0.5467497773820125
1382,e ノーゲーム・ノーライフ 199Ver.,29330.0,2025-11-12,71028.0,15042.0,0.36720081827480394,0.36541927127330065,0.32349421619465496,-18560.0,-0.632799181725196
1383,e ノーゲーム・ノーライフ 319Ver.,28020.0,2025-11-12,65285.0,13933.0,0.26873661670235544,0.2861606800949682,0.3580707672432355,-20490.0,-0.7312633832976445
1384,e 仮面ライダー電王 デカヘソ239,25330.0,2025-11-12,54726.0,10329.0,0.32293722858270824,0.34639842122574277,0.4573530835511666,-17150.0,-0.6770627714172918
1385,eとある科学の超電磁砲 PHASE NEXT LT RSY,17550.0,2025-11-12,42182.0,7465.0,0.486039886039886,0.4883836707600398,0.4263898191560616,-9020.0,-0.513960113960114
1386,eフィーバーもののがたり F,21300.0,2025-11-12,50178.0,7968.0,0.3741784037558685,0.38650404559767226,0.46247489959839355,-13330.0,-0.6258215962441315
1387,eルパン三世VSキャッツ・アイ MAH4,27660.0,2025-11-12,61820.0,8416.0,0.29790310918293567,0.3169362665803947,0.4580560836501901,-19420.0,-0.7020968908170644
1388,e源外伝 EPISODE OF -大龍- EHLG,18520.0,2025-11-12,40685.0,5934.0,0.47570194384449244,0.4906476588423252,0.6651499831479609,-9710.0,-0.5242980561555075
1389,e花の慶次～黄金の一撃 H4,34970.0,2025-11-12,76693.0,10681.0,0.2656562768086932,0.28370255434003105,0.41709577754891863,-25680.0,-0.7343437231913068
1390,Lスマスロネオプラネット,18534.0,2025-11-26,57993.0,9816.0,0.41248516240423005,0.44000137947683343,0.356560717196414,-10889.0,-0.58751483759577
1391,Pメイドインアビス 奈落の連環蝕 SL,20250.0,2025-11-26,41401.0,7165.0,0.43407407407407406,0.4415593826236081,0.46210746685275644,-11460.0,-0.5659259259259259
1392,e女神のカフェテラス FLX,25850.0,2026-01-07,60103.0,11266.0,0.655705996131528,0.6742758264978453,0.6119296999822474,-8900.0,-0.344294003868472
1393,Lスマスロ 化物語,25041.0,2025-12-10,72744.0,11619.0,0.27283255461043887,0.291226767843396,0.1533694810224632,-18209.0,-0.7271674453895611
1394,Lバーニングエクスプレス,14402.0,2025-12-10,52215.0,8686.0,0.5554784057769754,0.5656612084650005,0.3983421597973751,-6402.0,-0.44452159422302456
1395,Lプリズムナナ(2025年),19305.0,2025-12-10,75346.0,12669.0,0.30225330225330227,0.33620895601624506,0.3470676454337359,-13470.0,-0.6977466977466977
1396,L銀河英雄伝説 Die Neue These,19800.0,2025-12-10,63112.0,10457.0,0.3892424242424242,0.3989890987450881,0.268623888304485,-12093.0,-0.6107575757575757
1397,PAフィーバーからくりサーカス2 Light ver.,21990.0,2025-12-10,42858.0,7442.0,0.42746703046839474,0.42958140837183256,0.42972319269013703,-12590.0,-0.5725329695316053
1398,PA海物語 極JAPAN Withナギナミ HBD,21990.0,2025-12-10,29454.0,4340.0,0.4292860391086858,0.45134786446662595,0.5285714285714286,-12550.0,-0.5707139608913142
1399,PA野生の王国Ⅵ N2,20550.0,2025-12-10,29299.0,5901.0,0.4116788321167883,0.4478651148503362,0.5000847314014574,-12090.0,-0.5883211678832116
1400,e アズールレーン2 THE ANIMATION 超次元 K6,35030.0,2025-12-10,77788.0,12178.0,0.23237225235512418,0.24267239162852883,0.3080144522910166,-26890.0,-0.7676277476448758
1401,e 北斗の拳11 暴凶星 SHEF,41060.0,2025-12-10,93998.0,16578.0,0.22211397954213347,0.22955807570373837,0.21335504885993486,-31940.0,-0.7778860204578666
1402,eうしおととら～神のせSPEC～ 150ver.,27100.0,2025-12-10,61682.0,8138.0,0.36125461254612545,0.37754936610356343,0.6162447775866307,-17310.0,-0.6387453874538745
1403,e地獄少女 7500Ver.,38410.0,2025-12-10,90309.0,13740.0,0.20801874511845875,0.21832818434486043,0.2601892285298399,-30420.0,-0.7919812548815413
1404,L 無職転生 ～異世界行ったら本気だす～,23962.0,2025-12-31,76730.0,14467.0,0.3696269092730156,0.39521699465658805,0.33973871569779496,-15105.0,-0.6303730907269844
1405,LB不二子BT,21343.0,2025-12-31,37970.0,5977.0,0.3275078480063721,0.3830129049249407,0.2683620545424126,-14353.0,-0.6724921519936279
1406,Lスマスロ 沖ドキ!DUO アンコール,13610.0,2026-01-07,55501.0,5129.0,0.46083761939750184,0.49011729518387054,0.5509845973874049,-7338.0,-0.5391623806024982
1407,Lスマスロ 秘宝伝(2025年),20819.0,2025-12-31,63321.0,10573.0,0.2996301455401316,0.3242999952622353,0.34607017875721174,-14581.0,-0.7003698544598684
1408,P沖ドキ!ドキドキ弾丸ツアー LG,28130.0,2025-12-31,58461.0,19772.0,0.3021685033771774,0.3080002052650485,0.3029030952862634,-19630.0,-0.6978314966228226
1409,e 新世紀エヴァンゲリオン ～はじまりの記憶～ R,43930.0,2025-12-31,99424.0,15982.0,0.27430002276348736,0.28947738976504667,0.20729570767113,-31880.0,-0.7256999772365126
1410,LBスマート沖スロ ニューキングハナハナV,15718.0,2026-01-14,27333.0,2805.0,0.5874157017432243,0.6416419712435517,0.6235294117647059,-6485.0,-0.4125842982567757
1411,Lスマスロ 北斗の拳 転生の章2,23410.0,2026-01-14,77132.0,9028.0,0.34873985476292185,0.3875175024633096,0.09326539654408507,-15246.0,-0.6512601452370782
1412,Lスマスロ鉄拳6,21538.0,2026-01-14,73492.0,10517.0,0.34018943263069923,0.35316769172154794,0.23637919558809548,-14211.0,-0.6598105673693008
1413,P ゴジラ対エヴァンゲリオン2 超デカシルバー,23760.0,2026-01-14,46463.0,6431.0,0.4234006734006734,0.4391020812259217,0.5692738298864873,-13700.0,-0.5765993265993266
1414,PA清流物語4 ウキウキ79ver.,21780.0,2026-01-14,30136.0,4328.0,0.42240587695133147,0.46399654897796655,0.5316543438077634,-12580.0,-0.5775941230486685
1415,Pフィーバーうたわれるもの LT-Light ver.,20190.0,2026-01-14,37463.0,7021.0,0.5215453194650818,0.5349011024210555,0.5343968095712861,-9660.0,-0.4784546805349183
1416,Pフィーバー彼女、お借りします LT-Light ver.,23250.0,2026-01-14,46567.0,10217.0,0.4486021505376344,0.4547855777696652,0.40236860135069,-12820.0,-0.5513978494623656
1417,SBニューキングハナハナV-30,17810.0,2026-01-14,29478.0,3252.0,0.711341942728804,0.7747811927539182,0.5365928659286593,-5141.0,-0.288658057271196
1418,e ゴジラ対エヴァンゲリオン2 超デカゴールド,28490.0,2026-01-14,64458.0,8284.0,0.2772902772902773,0.2920040956902169,0.3901496861419604,-20590.0,-0.7227097227097227
1419,e ソードアート・オンライン 閃光の軌跡 99Ver.,27010.0,2026-01-14,51098.0,6350.0,0.31469825990373934,0.33486633527731025,0.4611023622047244,-18510.0,-0.6853017400962607
1420,e 盾の勇者の成り上がり アルティメット199ver.,23500.0,2026-01-14,59101.0,10287.0,0.3527659574468085,0.361973570667163,0.46495576941771166,-15210.0,-0.6472340425531915
1421,eようこそ実力至上主義の教室へ MA,36650.0,2026-01-14,82568.0,10450.0,0.24447476125511597,0.2591076446080806,0.2922488038277512,-27690.0,-0.7555252387448841
1422,e吉宗 極乗3000ver.,29220.0,2026-01-14,65852.0,9847.0,0.2864476386036961,0.2981230638401263,0.3994109881182086,-20850.0,-0.7135523613963038
1423,P【超甘LT】華牌RR 1/49×99de遊タイム,13960.0,2026-01-28,23802.0,4527.0,0.6318051575931232,0.646290227711957,0.7506074663132317,-5140.0,-0.3681948424068768
1424,P閃乱カグラ 189大入りver.,30540.0,2026-01-28,60938.0,13355.0,0.24034053700065489,0.250713840296695,0.28678397603893674,-23200.0,-0.7596594629993452
1425,e ULTRAMAN 4500超ライト,21160.0,2026-01-28,48225.0,7967.0,0.44281663516068054,0.44968377397615344,0.3764277645286808,-11790.0,-0.5571833648393195
1426,e範馬刃牙 199ver.,30330.0,2026-01-28,71986.0,10613.0,0.2891526541378173,0.3026977467840969,0.31037406953735985,-21560.0,-0.7108473458621827
1427,Lスマスロ ゴブリンスレイヤーⅡ,18694.0,2026-02-11,79374.0,11580.0,0.2936771156520809,0.3134653664928062,0.36459412780656303,-13204.0,-0.7063228843479191
1428,Lスマスロ ハナビ(2026年),19150.0,2026-02-11,30309.0,3607.0,0.40715404699738905,0.49397868619881885,0.5611311339062933,-11353.0,-0.592845953002611
1429,Lスマスロ 攻殻機動隊(2026年),22509.0,2026-02-11,68014.0,11034.0,0.4258296681327469,0.46946216955332726,0.29535979699111836,-12924.0,-0.5741703318672531
1430,Lパチスロ 炎炎ノ消防隊2,23410.0,2026-02-11,73563.0,12848.0,0.40115335326783425,0.41571170289411796,0.2459526774595268,-14019.0,-0.5988466467321657
1431,Lパチスロうみねこのなく頃に2,24203.0,2026-02-18,35513.0,899.0,0.5181589059207536,0.5981753160814349,-0.7675194660734149,-11662.0,-0.48184109407924636
1432,L範馬刃牙,18960.0,2026-02-11,62922.0,11378.0,0.34720464135021095,0.3661676361209116,0.33626296361399194,-12377.0,-0.652795358649789
1433,PA乗物娘 with CYBER JAPAN DANCERS 2nd season 77ver.,17160.0,2026-02-11,23562.0,4476.0,0.6048951048951049,0.6338596044478397,0.7625111706881144,-6780.0,-0.3951048951048951
1434,P俺の妹がこんなに可愛いわけがない。 攻略!!スキップ159ver.,21060.0,2026-02-11,44163.0,5458.0,0.6115859449192782,0.6256142019337454,0.5910589959692195,-8180.0,-0.38841405508072174
1435,P冴えない彼女の育てかた 99ver.,23220.0,2026-02-11,47810.0,10615.0,0.3496985357450474,0.3621418113365405,0.3183231276495525,-15100.0,-0.6503014642549526
1436,P黄門ちゃま寿限無 99ver.,21180.0,2026-02-11,41340.0,5368.0,0.4003777148253069,0.41265118529269473,0.5450819672131147,-12700.0,-0.5996222851746931
1437,e 真・北斗無双 第5章 夢幻闘双 SCEA,22660.0,2026-02-11,59335.0,9965.0,0.3031774051191527,0.3055195078789922,0.40501756146512796,-15790.0,-0.6968225948808473
1438,eフィーバーBASTARD!! -暗黒の破壊神- G,25520.0,2026-02-11,61347.0,10202.0,0.32053291536050155,0.3270412571111872,0.3979611840815526,-17340.0,-0.6794670846394985
1439,e異世界でチート能力を手にした俺は現実世界をも無双する ～レベルアップは人生を変えた～ FSZ,24520.0,2026-02-11,56356.0,10685.0,0.3209624796084829,0.3253424657534247,0.37482452035563874,-16650.0,-0.6790375203915171
1440,P黄門ちゃま寿限無 LLサイズ 259ver.,9520.0,2026-02-18,17747.0,4560.0,1.0,1.0,1.0,0.0,0.0
1441,P 俺の妹がこんなに可愛いわけがない。 攻略!!スキップ159ver.,11950.0,2026-03-04,25764.0,3632.0,0.7364016736401674,0.7343580189411582,0.9526431718061674,-3150.0,-0.26359832635983266
1442,LBスマスロ サンダーV(2026年),17645.0,2026-03-11,34164.0,2977.0,0.5185604987248512,0.5938414705537993,0.5566006046355392,-8495.0,-0.4814395012751488
1443,Lスマスロ 甲鉄城のカバネリ 海門決戦,25917.0,2026-03-11,73667.0,10497.0,0.49284253578732107,0.5406355627350102,0.2203486710488711,-13144.0,-0.5071574642126789
1444,P Re:ゼロから始める異世界生活 season2 129ver.,26460.0,2026-03-11,57946.0,10347.0,0.36432350718065004,0.3715528250440065,0.4048516478206243,-16820.0,-0.63567649281935
1445,P Re:ゼロから始める異世界生活 season2 249ver.,23030.0,2026-03-11,52748.0,10420.0,0.3321754233608337,0.34137787214681126,0.3115163147792706,-15380.0,-0.6678245766391663
1446,P戦国乙女7 終焉の関ケ原 99ver.,23890.0,2026-03-11,41336.0,7119.0,0.37254081205525325,0.3886926649893555,0.44346116027531957,-14990.0,-0.6274591879447468
1447,P痛いのは嫌なので防御力に極振りしたいと思います。 極振り129ver,21570.0,2026-03-11,46585.0,8049.0,0.36114974501622626,0.3716432328002576,0.42141880979003604,-13780.0,-0.6388502549837738
1448,e 甲鉄城のカバネリ2 咲かせや燦然 GFEA,31560.0,2026-03-11,76620.0,12734.0,0.33396704689480355,0.33621769772905247,0.4021517198052458,-21020.0,-0.6660329531051965
1449,e 魔法少女まどか☆マギカ3 時間遡行～始まりの願い～ LPM1,36780.0,2026-03-11,81625.0,12259.0,0.21533442088091354,0.2296477794793262,0.24757321151806835,-28860.0,-0.7846655791190864
1450,eアクダマドライブ EHLT,26380.0,2026-03-11,61390.0,12442.0,0.3858984078847612,0.39400553836129665,0.42252049509725126,-16200.0,-0.6141015921152388
1451,eフィーバーダンベル何キロ持てる？2 F,24910.0,2026-03-11,58676.0,9151.0,0.3079084704937776,0.3165007839661872,0.3649874330674243,-17240.0,-0.6920915295062224
1452,eワンパンマン2～正義執行 LM10,29420.0,2026-03-11,61890.0,8831.0,0.27532290958531613,0.2907577960898368,0.39474578190465404,-21320.0,-0.7246770904146839
1453,e牙狼11～冴島大河～ 魔戒BURST Ver.,24790.0,2026-03-11,55545.0,11224.0,0.3259378781766841,0.33387343595283103,0.30514967925873127,-16710.0,-0.6740621218233158
1454,P モモキュンソード 速撃99ver.,21930.0,2026-03-25,42271.0,9154.0,0.444140446876425,0.45437770575571906,0.45816036705265456,-12190.0,-0.555859553123575
1455,Pえとたま2 神祭 干支甘,20130.0,2026-03-25,38197.0,6773.0,0.4426229508196721,0.453622012199911,0.4833899306068212,-11220.0,-0.5573770491803278
1456,e スマパチ SSSS.GRIDMAN メガSTART 159ver.,25200.0,2026-03-25,50688.0,14592.0,0.25952380952380955,0.2729442866161616,0.2604851973684211,-18660.0,-0.7404761904761905
1457,e 乃木坂46 Ⅱ SWEET Version,25240.0,2026-03-25,43552.0,10361.0,0.3589540412044374,0.390728324761205,0.39600424669433454,-16180.0,-0.6410459587955626
1458,LB A-SLOT+ 異世界かるてっと BT,17968.0,2026-04-15,41080.0,5790.0,0.4208593054318789,0.488047711781889,0.35837651122625214,-10406.0,-0.5791406945681211
1459,Lアクダマドライブ,18728.0,2026-04-15,82397.0,15182.0,0.26895557454079455,0.2947801497627341,0.3118824924252404,-13691.0,-0.7310444254592054
1460,Lスマスロヨルムンガンド,19824.0,2026-04-15,68616.0,13388.0,0.309271589991929,0.31752069488166024,0.23476247385718554,-13693.0,-0.6907284100080711
1461,L真打 吉宗,21102.0,2026-04-15,86415.0,17605.0,0.5762960856790825,0.587351732916739,0.46969610905992615,-8941.0,-0.4237039143209175
1462,L虚構推理,21268.0,2026-04-15,72399.0,13807.0,0.37845589618205755,0.3947982706943466,0.2639240964728036,-13219.0,-0.6215441038179425
1463,P にゃんこ大戦争 多様性のネコ 神さまにおまかせ88ver.,25870.0,2026-04-15,48295.0,7105.0,0.3649014302280634,0.37097007971839735,0.3207600281491907,-16430.0,-0.6350985697719366
1464,P ウルトラマンメビウス デカヘソ319,23930.0,2026-04-15,52680.0,9723.0,0.4229001253656498,0.4306378132118451,0.4192121773115294,-13810.0,-0.5770998746343502
1465,e 終末のワルキューレ EREA,24790.0,2026-04-15,65498.0,13665.0,0.4336425978217023,0.4259824727472595,0.41573362605195757,-14040.0,-0.5663574021782977
1466,eラグナドール 妖しき皇帝と終焉の夜叉姫 CMB,24900.0,2026-04-15,57396.0,9879.0,0.4746987951807229,0.47442330475991357,0.5521813948780241,-13080.0,-0.5253012048192771
1467,eリコリス・リコイル M3,43280.0,2026-04-15,95087.0,14884.0,0.5217190388170055,0.5524624817272603,0.5233808116097823,-20700.0,-0.47828096118299446
1468,e転生したらスライムだった件2 MF,38020.0,2026-04-15,85739.0,13663.0,0.25749605470804837,0.2692940202241687,0.26655932079338357,-28230.0,-0.7425039452919516
1469,Lアニマルスロットドッチ,15856.0,2026-05-06,52747.0,11592.0,0.5362638748738647,0.5712362788405028,0.5023291925465838,-7353.0,-0.4637361251261352
1470,Lスマスロ ミリオンゴッド-神々の軌跡-,25831.0,2026-04-29,105058.0,31730.0,0.5150013549610932,0.5288888042795408,0.38635360857232903,-12528.0,-0.4849986450389067
1471,Lパチスロ 機動戦士ガンダムユニコーン 覚醒DRIVE,17976.0,2026-04-29,71117.0,11127.0,0.3257676902536716,0.3404389948957352,0.30142895659207336,-12120.0,-0.6742323097463284
1472,e86-エイティシックス- MAM2,34780.0,2026-04-29,80603.0,17746.0,0.3269120184013801,0.34485068793965484,0.32717232052293477,-23410.0,-0.6730879815986199
1473,eフィーバーキン肉マン,39650.0,2026-04-29,90932.0,16726.0,0.33417402269861285,0.34506004486869307,0.3317589381800789,-26400.0,-0.6658259773013872
1474,eリング 最恐領域 RHA,32480.0,2026-04-29,76765.0,12840.0,0.30603448275862066,0.31794437569204714,0.3501557632398754,-22540.0,-0.6939655172413793
1475,Lスマスロ スーパーリオエース2,20080.0,2026-05-20,69105.0,12091.0,0.4478585657370518,0.4638159322769698,0.3864858158961211,-11087.0,-0.5521414342629483
1476,Lスマスロ バイオハザードRE:3,19152.0,2026-05-20,68859.0,11311.0,0.3559419381787803,0.362712209006811,0.34656529042524975,-12335.0,-0.6440580618212197
1477,Lスマスロ ビッグドリーム THE GOLDEN PUSHER,17776.0,2026-05-20,96008.0,16614.0,0.3560981098109811,0.3693858845096242,0.418622848200313,-11446.0,-0.6439018901890189
1478,Lタクトオーパス デスティニー,19554.0,2026-05-20,57635.0,9535.0,0.44246701442160175,0.4734276047540557,0.47697954902988987,-10902.0,-0.5575329855783983
1479,Pクイーンズブレイド奈落 ナナエル79Ver.,17330.0,2026-05-20,35192.0,6906.0,0.5626081938834391,0.5630256876562855,0.49304952215464815,-7580.0,-0.43739180611656087
1480,PフィーバークィーンⅡ YS,22600.0,2026-05-20,25638.0,3207.0,0.4761061946902655,0.5051876121382323,0.7090739008419084,-11840.0,-0.5238938053097345
1481,e バイオハザード6 APN,29830.0,2026-05-20,71354.0,12337.0,0.37814280925243043,0.38478571628780445,0.45862041014833427,-18550.0,-0.6218571907475695
1482,eひきこまり吸血姫の悶々 FHV,32390.0,2026-05-20,70145.0,10476.0,0.5727076258104353,0.603535533537672,0.7209812905689195,-13840.0,-0.42729237418956467
1483,eまわるん超ワープ ギンギラパラダイス VIVA FESTA HTA2,22380.0,2026-05-20,46896.0,6098.0,0.4812332439678284,0.4891248720573183,0.5323056739914727,-11610.0,-0.5187667560321716
1484,eカケグルイ 7500ver,30650.0,2026-05-20,75448.0,10624.0,0.3608482871125612,0.3658016117060757,0.4439006024096386,-19590.0,-0.6391517128874388
1485,eライザのアトリエ 常闇の女王と秘密の隠れ家 K3,25900.0,2026-05-20,58664.0,10613.0,0.39575289575289574,0.41193917905359334,0.37491755394327714,-15650.0,-0.6042471042471043
1486,eルパン三世VSキャッツ・アイ 157ver. 極限突破ブッた斬り7500,22490.0,2026-05-20,50722.0,8341.0,0.3872832369942196,0.40544536887346716,0.47824001918235226,-13780.0,-0.6127167630057804
1487,デカスタP戦国無双 100ver.,20520.0,2026-05-20,35329.0,5976.0,0.45857699805068225,0.46865181578872883,0.4722222222222222,-11110.0,-0.5414230019493177
1488,LBスロットGALFY,16148.0,2026-06-03,35433.0,3811.0,0.5258855585831063,0.6058758784184235,0.5198110732091314,-7656.0,-0.47411444141689374
1489,P 犬夜叉3.0 大入り 甘SPEC,27180.0,2026-06-03,52179.0,10603.0,0.44150110375275936,0.4540523965580023,0.4297840233896067,-15180.0,-0.5584988962472406
1490,Lスマスロ BIRDIE WING -Golf Girls’ Story-,14424.0,2026-06-17,55834.0,9048.0,0.7167914586799778,0.7238958340795931,0.6375994694960212,-4085.0,-0.2832085413200222
1491,Lスロット ソードアート・オンラインⅡ,24160.0,2026-06-17,95926.0,18382.0,0.9433774834437086,0.9652023434730939,0.8889130671308889,-1368.0,-0.05662251655629139
1492,L戦国乙女5 業火を穿つ宿焔の双刃,24933.0,2026-06-17,78850.0,10602.0,0.9314161954036818,0.9733544705136334,0.9941520467836257,-1710.0,-0.06858380459631813
1493,P 魔法少女まどか☆マギカ3 キュゥべえver.,24480.0,2026-06-17,46770.0,7196.0,0.8243464052287581,0.8468890314304041,0.8799332962757087,-4300.0,-0.17565359477124182
1494,PAスーパー海物語IN沖縄6 Withえなこ RBD,22850.0,2026-06-17,27618.0,4187.0,0.7846827133479213,0.8069375045260337,0.9555767852877955,-4920.0,-0.21531728665207878
1495,PA花の慶次～傾奇一転 87ver.,20380.0,2026-06-17,29458.0,6218.0,0.8130520117762512,0.8465272591486184,0.9043100675458347,-3810.0,-0.18694798822374878
1496,e 化物語 鬼99ver.,20090.0,2026-06-17,45809.0,9163.0,0.8033847685415629,0.8132681350826256,0.8174178762414056,-3950.0,-0.19661523145843704
1497,e 学園黙示録ハイスクール・オブ・ザ・デッド3 V1A,20410.0,2026-06-17,47673.0,10171.0,0.6972072513473787,0.7066473685314538,0.7024874643594533,-6180.0,-0.3027927486526213
1498,e 東京喰種 超デカ 超一撃 ver.,43930.0,2026-06-17,94685.0,13047.0,0.9394491236057364,0.9650419813064371,1.0,-2660.0,-0.060550876394263604
1499,eソードアート・オンライン オルタナティブ ガンゲイル・オンライン M08,30150.0,2026-06-17,74425.0,10834.0,0.7784411276948591,0.7957003694994962,0.8615469817242016,-6680.0,-0.22155887230514096
1500,eフィーバー デッドマウント・デスプレイ 魂神9000,23160.0,2026-06-17,55035.0,8924.0,0.8052677029360967,0.8186063414190969,0.9825190497534738,-4510.0,-0.19473229706390327
1501,e冥妃転生 CMP,20280.0,2026-06-17,48018.0,7553.0,0.7795857988165681,0.797076096463826,0.9571031378260294,-4470.0,-0.22041420118343194
1502,遊moreLT PエガブレイブVVV AX4,21760.0,2026-06-17,28189.0,13219.0,0.7049632352941176,0.7095675618148923,0.6622286103336107,-6420.0,-0.29503676470588236
