machine_id,machine_name,latest_out_per_unit,avg_out_4w,avg_out_8w,avg_out_12w,avg_out_26w,trend_rate_4w,trend_rate_12w,trend_rate_4w_vs_26w,volatility_12w,volatility_26w,trend_score,trend_strength
1143,Pいくさの子 織田三郎信長伝 GFPF,9290.0,17190.0,17190.0,17190.0,17190.0,,,0.0,0.42806183679697446,0.42806183679697446,32.9,下降
1144,Pメイドインアビス 虹の黄金域 MR,8570.0,17545.0,17545.0,17545.0,17545.0,,,0.0,0.46963713725902045,0.46963713725902045,31.2,下降
1145,P攻殻機動隊SAC_2045 199LTver.,8140.0,9795.0,14253.75,16492.222222222223,16492.222222222223,-0.47655310621242486,,-0.4060836758067776,0.5475814983514843,0.5475814983514843,0.0,強い下降
1146,パチスロハイパーラッシュ(2024年),5820.0,7110.75,7564.875,7951.666666666667,9167.076923076924,-0.11326225215114104,-0.2157023910309626,-0.22431653408518787,0.11090435769868233,0.15019429085502498,14.7,強い下降
1147,P大海物語4スペシャル BLACK SCA,10890.0,10292.5,10815.0,10794.166666666666,11055.76923076923,-0.09217199558985667,-0.04546794399410475,-0.0690380935814924,0.08131513108110773,0.07220565291275798,32.0,下降
1148,L 真・一騎当千,5824.0,6267.25,6578.25,6968.25,9049.807692307691,-0.09028558986827304,-0.31735691019078643,-0.30747147198198,0.10477805503103618,0.278452722163074,9.6,強い下降
1149,Lスマスロ 鬼武者3(2024年),2497.0,5884.5,9852.42857142857,9852.42857142857,9852.42857142857,,,-0.4027360911740397,0.6067163372250779,0.6067163372250779,25.7,強い下降
1150,Lスマスロ頭文字D 2nd,4441.0,6773.75,7332.0,8162.166666666667,9943.266666666666,-0.1415037546338836,,-0.31876009896144125,0.22654288030855732,0.42601371814377,24.0,強い下降
1151,L今日から俺は!! パチスロ編,3944.0,6678.75,7331.75,8518.083333333334,10469.333333333334,-0.1635617896615423,,-0.3620653973509934,0.27484831809660115,0.4493817247841042,19.4,強い下降
1152,P CYBORG009 RULE OF SACRIFICE VS SCARL BODY EDITION 199,7580.0,8370.0,12765.0,12765.0,12765.0,-0.5122377622377622,,-0.34430082256169214,0.43319427108880076,0.43319427108880076,0.0,強い下降
1153,P 宇宙戦艦ヤマト2202 超波動 G,10200.0,16385.0,16385.0,16385.0,16385.0,,,0.0,0.40036014121976315,0.40036014121976315,34.0,下降
1154,PAわんわんパラダイスCELEBRATION AGBD,10900.0,10332.5,10756.25,10650.0,10581.153846153846,-0.07580500894454383,0.005428369129100779,-0.023499691032677798,0.07129745311774656,0.06251026525487216,38.5,下降
1155,Pフィーバー革命機ヴァルヴレイヴ3 Light ver.,10170.0,14380.0,14380.0,14380.0,14380.0,,,0.0,0.3026971174813204,0.3026971174813204,37.9,下降
1156,Pルパン三世 ONE COLLECTION H1YZ4,8680.0,9050.0,10405.0,11423.333333333334,14759.375,-0.2304421768707483,,-0.38683040440398053,0.1939925937699785,0.4517067150666119,14.6,強い下降
1157,P中森明菜・歌姫伝説～BLACK DIVA 愛～ KD-NS,7880.0,8245.0,8910.0,9393.333333333334,11835.76923076923,-0.13890339425587467,-0.2611431567907708,-0.3033828356026387,0.10898385430674883,0.3024288745309602,8.1,強い下降
1158,e 乃木坂46 Ⅱ K4,7430.0,8727.5,15283.75,15283.75,15283.75,-0.6003891941391941,,-0.42896867588124643,0.5646489061121248,0.5646489061121248,0.0,強い下降
1159,P大海物語4スペシャル E,10430.0,10430.0,10430.0,10430.0,10430.0,,,0.0,,,50.0,横ばい
1160,Lスロット Re:ゼロから始める異世界生活 season2,1995.0,5264.25,6824.625,9597.181818181818,9597.181818181818,-0.3721824686940966,,-0.4514796010192386,0.5739521875077894,0.5739521875077894,0.0,強い下降
1161,P弾球黙示録カイジ沼5 ざわっ・・・79Ver.,10890.0,10700.0,11126.25,11050.833333333334,11052.692307692309,-0.0737935511793984,0.008901399878271455,-0.03191008108014066,0.06365133470110294,0.05249558951671071,39.3,下降
1162,P江頭2:50inナナシーLT V3,11390.0,10817.5,13413.75,16400.0,16400.0,-0.32432854465958777,,-0.34039634146341463,0.4363481740505969,0.4363481740505969,0.0,強い下降
1163,L 新・必殺仕置人 回胴 CRASH SPEC,6239.0,7701.75,9984.0,9984.0,9984.0,,,-0.22859074519230768,0.393470910750447,0.393470910750447,34.3,下降
1164,Lバンドリ!,6898.0,6356.5,7881.125,9018.333333333334,9018.333333333334,-0.3241899901655902,,-0.29515801145814086,0.4543101456495812,0.4543101456495812,0.0,強い下降
1165,Pモンスターハンターライズ GRPG,8410.0,10542.5,13011.25,15575.0,15575.0,-0.3189599483204134,,-0.3231139646869984,0.41784389603679645,0.41784389603679645,0.0,強い下降
1166,Pラブ嬢 ～極嬢のハーレム体験～ 129ver.,8880.0,9242.5,10112.5,12468.333333333334,12468.333333333334,-0.158433872069201,,-0.2587220959764738,0.3231211681302909,0.3231211681302909,18.1,強い下降
1167,Pリング 呪いの7日間3 甘デジver.,9160.0,11850.0,13590.0,13590.0,13590.0,,,-0.1280353200883002,0.33045881638033486,0.33045881638033486,36.8,下降
1168,P大海物語5スペシャル ALTA,20970.0,19607.5,20761.25,20878.333333333332,21199.23076923077,-0.10529317818845539,-0.02464281543193055,-0.0750843644544432,0.08758505892242106,0.06909698112743543,31.9,下降
1169,P義風堂々!!～兼続と慶次～3 199ver.,11050.0,10017.5,13222.5,13222.5,13222.5,-0.3901993608278801,,-0.24238986575912272,0.3582107431702717,0.3582107431702717,0.0,強い下降
1170,P転生したらスライムだった件 NB,12480.0,11405.0,19157.5,19157.5,19157.5,-0.5761798587885545,,-0.40467179955630955,0.5316364816883148,0.5316364816883148,0.0,強い下降
1171,e スマパチ SSSS.GRIDMAN XVSM,7900.0,12877.5,14492.0,14492.0,14492.0,,,-0.11140629312724262,0.35011260593925764,0.35011260593925764,36.0,下降
1172,eフィーバーからくりサーカス2 魔王ver.,11430.0,9180.0,10208.75,11457.5,16309.615384615385,-0.18309232480533927,-0.4254252162647833,-0.4371418464803679,0.24217219665215867,0.33014032381655206,0.0,強い下降
1173,e大海物語5スペシャル ELTA4,14280.0,13295.0,13485.0,13258.333333333334,13041.538461538461,-0.027787934186471665,-0.0023201856148490968,0.019434941606700527,0.062407974364113314,0.08606974314022205,44.0,下降
1174,Lスマスロ モンスターハンターライズ,9766.0,7712.5,7243.25,7289.5,7875.653846153846,0.13854443460289342,-0.12498874651141854,-0.020716228689193032,0.1268542197202765,0.12595903464887562,51.6,横ばい
1175,Lスマート沖スロ 超華祭,7689.0,11357.0,11357.0,11357.0,11357.0,,,0.0,0.320578637434835,0.320578637434835,37.2,下降
1176,Lダブルアタック2 withOZS-1000＆RAPHAEL,7987.0,9815.5,9815.5,9815.5,9815.5,,,0.0,0.26344959490593495,0.26344959490593495,39.5,下降
1177,P にゃんこ大戦争 多様性のネコ M4,8620.0,9030.0,9135.0,10154.166666666666,14421.923076923076,-0.022727272727272728,-0.41440792003075744,-0.3738699095927674,0.18129029492012655,0.33559164391714386,6.9,強い下降
1178,PA銀河英雄伝説 Die Neue These 遊パチスペック,7950.0,10625.0,12412.0,12412.0,12412.0,,,-0.14397357396068322,0.3943496218645711,0.3943496218645711,34.2,下降
1179,L 犬夜叉2,1857.0,6121.5,9969.0,9969.0,9969.0,,,-0.3859464339452302,0.5737418210736529,0.5737418210736529,27.1,強い下降
1180,Lスマスロ 聖戦士ダンバイン,3369.0,5795.5,6895.875,9202.666666666666,10103.076923076924,-0.27522276066906365,,-0.4263628749809655,0.45177577580616773,0.5084161661726463,0.0,強い下降
1181,Lルパン三世 大航海者の秘宝,5071.0,6252.25,7018.125,8039.666666666667,10512.166666666666,-0.19678186022610483,,-0.4052367891173719,0.2268538957220182,0.41845369664560045,17.3,強い下降
1182,L桃太郎電鉄 ～パチスロも定番!～,3726.0,6141.0,8151.25,10523.90909090909,10523.90909090909,-0.39566008955370763,,-0.4164715841849295,0.46605779738222686,0.46605779738222686,0.0,強い下降
1183,P ToLOVEるダークネス 199ver.,8700.0,9792.5,14916.25,14916.25,14916.25,-0.5113522954091816,,-0.34350121511774073,0.42680039404347936,0.42680039404347936,0.0,強い下降
1184,P ゴジラ対エヴァンゲリオン セカンドインパクト G R,8510.0,10345.0,17826.25,17826.25,17826.25,-0.5912278968685173,,-0.41967603954841876,0.5232502805862304,0.5232502805862304,0.0,強い下降
1185,Pえとたま2 神祭 MY,11020.0,14365.0,14365.0,14365.0,14365.0,,,0.0,0.3182475642608052,0.3182475642608052,37.3,下降
1186,Pフィーバー機動戦士ガンダムSEED LT-Light ver.,8790.0,13270.0,15316.0,15316.0,15316.0,,,-0.13358579263515277,0.3661924270646442,0.3661924270646442,35.4,下降
1187,P盾の勇者の成り上がり GFPC,10200.0,11447.5,17487.5,17487.5,17487.5,-0.5134417171395176,,-0.34538956397426734,0.4242201359378661,0.4242201359378661,0.0,強い下降
1188,P真・一騎当千～桃園の誓い～ 199LTver.,8560.0,9530.0,12348.75,13695.555555555555,13695.555555555555,-0.37168287456733146,,-0.3041538211909784,0.39624126186332614,0.39624126186332614,0.0,強い下降
1189,e大工の源さん超韋駄天2 フルスイングLT,12070.0,16297.5,16297.5,16297.5,16297.5,,,0.0,0.315213598667222,0.315213598667222,37.4,下降
1190,ウルトラミラクルジャグラー,8880.0,8706.0,9160.5,8979.333333333334,8995.192307692309,-0.09453978159126365,0.01238326098803021,-0.03214965259219678,0.09651866861046762,0.07845258431886608,35.8,下降
1191,沖ドキ!ゴージャス,9381.0,9194.0,9529.875,9449.333333333334,9682.26923076923,-0.06808909611534855,-0.01721298687791433,-0.050429214384739726,0.07968813373994761,0.08498823003435897,37.3,下降
1192,沖ドキ!ゴージャス-30,11090.0,10799.0,11280.875,11163.0,11315.076923076924,-0.08193237125672143,0.00458963282937365,-0.04560966987545555,0.08317279934615256,0.08922257831435969,37.2,下降
1193,Lスマスロ 一方通行 とある魔術の禁書目録,2569.0,6298.75,9578.166666666666,9578.166666666666,9578.166666666666,,,-0.3423845899528441,0.6019057014430127,0.6019057014430127,25.9,強い下降
1194,Lスーパービンゴネオ(2024年),5279.0,5201.5,5264.375,5442.416666666667,6819.076923076923,-0.023605049509596885,-0.2862014317722279,-0.2372134735132208,0.08280535110790989,0.25492025046370853,21.0,強い下降
1195,Lパチスロ ダンベル何キロ持てる?,3494.0,6450.0,7813.75,9526.2,9526.2,-0.29719422500681014,,-0.32291994709327965,0.43675193446827676,0.43675193446827676,0.0,強い下降
1196,P STEINS；GATE 0 L2-K,9620.0,10057.5,12913.75,16990.0,16990.0,-0.36223842739378564,,-0.40803413772807534,0.542264511102172,0.542264511102172,0.0,強い下降
1197,e ゴジラ対エヴァンゲリオン セカンドインパクト G～破壊神覚醒～ bA,8860.0,10995.0,16036.666666666666,16036.666666666666,16036.666666666666,,,-0.31438370401163995,0.5112139227727054,0.5112139227727054,29.6,強い下降
1198,e ソードアート・オンライン 閃光の軌跡 K7,7850.0,7985.0,8500.0,8916.666666666666,9689.23076923077,-0.11425402107598447,-0.12230333852842261,-0.17588917116544936,0.15059149372246264,0.1559296099239634,20.5,強い下降
1199,L サラリーマン金太郎(2025年),3024.0,5734.75,7286.875,10208.833333333334,10208.833333333334,-0.3511992306822039,,-0.4382560854162246,0.49552178076532954,0.49552178076532954,0.0,強い下降
1200,Lチバリヨ2プラス,5234.0,5485.75,5488.75,5536.916666666667,5718.7307692307695,-0.0010925479127782583,-0.03261360161903226,-0.040739943639995474,0.04516563121082269,0.08530282086547784,45.5,横ばい
1201,PA世紀末・天才バカボン～神SPEC凱旋～ 99ver.,9310.0,12742.5,14702.0,14702.0,14702.0,,,-0.13328118623316557,0.35707432039664666,0.35707432039664666,35.7,下降
1202,PLTジューシーハニー極嬢 MA,8380.0,9582.5,12301.25,13832.222222222223,13832.222222222223,-0.362017310252996,,-0.3072335127319464,0.4226926417736477,0.4226926417736477,0.0,強い下降
1203,Pネオモンスターハウス 99Ver.,11300.0,9660.0,9575.0,9620.0,10857.307692307691,0.01791359325605901,-0.1721170395869191,-0.11027666584009345,0.06674182489592209,0.13794626972857868,35.7,下降
1204,P世界最高の暗殺者、異世界貴族に転生する JMB,7410.0,9675.0,12405.0,13712.222222222223,13712.222222222223,-0.3607532210109019,,-0.29442508710801396,0.3812650750750307,0.3812650750750307,0.0,強い下降
1205,P戦国乙女7 終焉の関ケ原 L9YY7,8290.0,8352.5,9407.5,10055.0,15000.0,-0.2016726403823178,,-0.44316666666666665,0.14653564838212416,0.531721890946921,19.9,強い下降
1206,P清流物語4 ヌシを求めて4000匹 HLC,8640.0,9610.0,11300.0,14712.5,14712.5,-0.2602001539645881,,-0.34681393372982156,0.39584574348915746,0.39584574348915746,2.9,強い下降
1207,e ULTRAMAN 2400★80,8630.0,15010.0,15010.0,15010.0,15010.0,,,0.0,0.44506888836781827,0.44506888836781827,32.2,下降
1208,eぱちんこ押忍!番長 漢の頂 L09,7990.0,9752.5,8902.5,8725.833333333334,10811.923076923076,0.2111145606954362,-0.26596565019277946,-0.09798655330653475,0.15828726331525653,0.271669100878533,47.7,横ばい
1209,eフィーバー戦姫絶唱シンフォギア4 キャロルver.,10740.0,11482.5,17427.5,17427.5,17427.5,-0.5087175098941064,,-0.3411275283316597,0.447858538566846,0.447858538566846,0.0,強い下降
1210,スターハナハナ-30,7935.0,8413.5,9136.125,9091.25,9279.73076923077,-0.14659566375047547,-0.014970249112890783,-0.09334654105515332,0.1252867295270403,0.11095895729225959,26.2,強い下降
1211,L A-SLOT+ ディスクアップ ULTRAREMIX,9947.0,10255.75,10321.25,10285.416666666666,10875.961538461539,-0.012612222302452644,-0.08572042341681672,-0.05702590398726908,0.023912560162642038,0.07787604390513686,40.7,下降
1212,L にゃんこ大戦争 超神速,2611.0,5996.5,9963.125,9963.125,9963.125,-0.5695184766417201,,-0.3981306066118813,0.5522595845230509,0.5522595845230509,0.0,強い下降
1213,Lスマート沖スロ スターハナハナ,6419.0,7532.0,7924.625,8001.583333333333,9438.09090909091,-0.0944122155760618,,-0.20195725252603094,0.13298388428096053,0.27035442056634484,33.4,下降
1214,Lパチスロ シン・エヴァンゲリオン,2259.0,6079.5,10021.42857142857,10021.42857142857,10021.42857142857,,,-0.3933499643620812,0.60811981221738,0.60811981221738,25.7,強い下降
1215,L七つの魔剣が支配する,6089.0,6074.25,6322.625,6607.666666666667,7671.384615384615,-0.07559732156444986,-0.2278884074200301,-0.20819378710091446,0.07811332232150059,0.15967089283516295,19.6,強い下降
1216,L島娘(2025年),4145.0,5737.5,6497.125,7725.181818181818,7725.181818181818,-0.2093568057325938,,-0.2572990338562199,0.33462321501769327,0.33462321501769327,11.5,強い下降
1217,PA花の慶次 裂 99ver.,8700.0,9610.0,11483.75,13716.0,13716.0,-0.28055399588246305,,-0.2993584135316419,0.3858670778057807,0.3858670778057807,0.9,強い下降
1218,Pゲゲゲの鬼太郎 獅子奮迅 99ver.,10620.0,9555.0,9871.25,11097.5,13350.0,-0.062085889570552145,,-0.2842696629213483,0.1893012806827074,0.41183926601203447,35.0,下降
1219,Pハネモノ ファミリースタジアム MD,11430.0,11425.0,12177.5,12243.333333333334,12759.23076923077,-0.11639597834493426,-0.061873443585977905,-0.10456984385362032,0.06756692799565851,0.06905758495270113,28.4,強い下降
1220,Pブラックラグーン4 EXTRA BULLET 129ver.,8480.0,8875.0,10327.5,12401.666666666666,13652.307692307691,-0.2466044142614601,,-0.34992675231011944,0.32893715974491916,0.43696295545126285,7.2,強い下降
1221,P花の慶次 裂 蓮極129ver.,8140.0,8870.0,10710.0,13653.636363636364,13653.636363636364,-0.2932270916334661,,-0.35035621546041684,0.43979628281984307,0.43979628281984307,0.0,強い下降
1222,L 東京喰種,10590.0,10944.5,11498.25,11710.0,12755.26923076923,-0.09189346166611351,-0.11484022147891981,-0.14196244689223456,0.10224103446599675,0.12743494909064865,25.7,強い下降
1223,Lスマスロ シャーマンキング,6065.0,6399.5,6773.125,6655.25,6641.461538461538,-0.10455801588134467,0.017039159503342883,-0.036431971646648624,0.09824301116074603,0.11137448412399768,34.9,下降
1224,Lスマスロスーパーブラックジャック(2025年),5867.0,6302.5,6820.5,6590.5,7105.961538461538,-0.14117326429106766,-0.08475870848281446,-0.11306865849368078,0.1264697222977752,0.16151164205297458,21.2,強い下降
1225,Lパチスロ ありふれた職業で世界最強,3886.0,5877.25,6564.5,8444.333333333334,9186.0,-0.18954045575205986,,-0.3601948617461354,0.3880429499672455,0.4487584886824554,11.7,強い下降
1226,P 冬のソナタ My Memory M7,9650.0,11360.0,14975.714285714286,14975.714285714286,14975.714285714286,,,-0.2414385195077745,0.3534118577389908,0.3534118577389908,35.9,下降
1227,PLT OVERLORD魔導王光臨 129ver.,10110.0,14357.5,15656.0,15656.0,15656.0,,,-0.08293944813490035,0.25162933397012827,0.25162933397012827,39.9,下降
1228,Pとある魔術の禁書目録2 Light PREMIUM 2000 ver.,7550.0,7590.0,7882.5,8362.5,9131.538461538461,-0.07155963302752294,-0.12988814705627336,-0.16881475865554707,0.11492849991482522,0.14514268373099737,26.4,強い下降
1229,Pぱちんこ シン・エヴァンゲリオン 129 LT ver.,7800.0,8200.0,8951.25,9300.833333333334,10476.153846153846,-0.15485699561968566,-0.1467777692836939,-0.21726999045451204,0.12011125837348961,0.19234119352631374,14.9,強い下降
1230,Pフィーバー戦姫絶唱シンフォギア4 199ver.,7920.0,9175.0,12218.75,13781.111111111111,13781.111111111111,-0.3988533988533989,,-0.33423365314843184,0.4392257424948394,0.4392257424948394,0.0,強い下降
1231,P愛の不時着 MF,10000.0,14020.0,14020.0,14020.0,14020.0,,,0.0,0.31688556659930334,0.31688556659930334,37.3,下降
1232,eルパン三世 ONE COLLECTION 超ブチヌキLT ver.,9560.0,8562.5,9407.5,12960.0,12960.0,-0.16483784442818825,,-0.3393132716049383,0.4469176349330238,0.4469176349330238,12.3,強い下降
1233,e蒼天の拳 羅龍 SREN,8440.0,10352.5,12713.75,16810.0,16810.0,-0.3132669983416252,,-0.38414634146341464,0.47977849881276863,0.47977849881276863,0.0,強い下降
1234,e閃乱カグラ LTM-JF,9620.0,10105.0,11793.75,14829.09090909091,14829.09090909091,-0.2505099202670128,,-0.318569151544875,0.41201111835688925,0.41201111835688925,3.5,強い下降
1235,Pクイーンズブレイド4 ナナエルver.,7820.0,8770.0,8538.75,8781.666666666666,11446.521739130434,0.05567258501354198,,-0.23382838910624068,0.10012972355733064,0.4014745809540438,52.7,横ばい
1236,Pデビルマン THE FINAL N4-S,9500.0,11525.0,15340.0,15340.0,15340.0,,,-0.2486962190352021,0.4083584762415257,0.4083584762415257,33.7,下降
1237,P緋弾のアリア ～緋緋神降臨～ 199Ver.,7780.0,9782.5,15537.5,15537.5,15537.5,-0.5405659269695903,,-0.37039420756234914,0.5224206104755631,0.5224206104755631,0.0,強い下降
1238,L Sister Quest(2025年),4258.0,6556.5,7807.75,10079.727272727272,10079.727272727272,-0.27624461861132577,,-0.3495359722936226,0.4447789904847292,0.4447789904847292,0.0,強い下降
1239,L スマスロ バイオハザード5(2025年),5841.0,6184.5,6803.0,7028.333333333333,10067.5,-0.16667789530418378,-0.38788248272658654,-0.38569654829898187,0.13464663145247177,0.4134513208668667,0.0,強い下降
1240,Lてぃだどんどん,5569.0,6745.0,6745.0,6745.0,6745.0,,,0.0,0.2465700740327294,0.2465700740327294,40.1,下降
1241,L回胴黙示録カイジ 狂宴,4271.0,5420.25,6787.5,8531.916666666666,10047.07142857143,-0.3353260369723167,,-0.46051443562089883,0.36686867399470646,0.48317280784379435,0.0,強い下降
1242,L少女☆歌劇 レヴュースタァライト -The SLOT-,7135.0,7601.75,7634.75,7632.333333333333,7648.307692307692,-0.008607479377913991,-0.013984734139330586,-0.00608731946735327,0.08671828326604192,0.11162713085778173,44.4,下降
1243,P FAIRY TAIL 89Ver.,7100.0,7482.5,8212.5,8435.833333333334,10730.0,-0.16326530612244897,-0.2660769955774667,-0.3026561043802423,0.11579932400987283,0.33401490313681104,4.5,強い下降
1244,P リングにかけろ1 L5-S,9570.0,14456.666666666666,14456.666666666666,14456.666666666666,14456.666666666666,,,0.0,0.40423189525273623,0.40423189525273623,33.8,下降
1245,P 俺の妹がこんなに可愛いわけがない。 M3,8980.0,16102.5,16102.5,16102.5,16102.5,,,0.0,0.46386511926250085,0.46386511926250085,31.4,下降
1246,PA大海物語5 ブラック LT99ver.,14160.0,13767.5,14017.5,13735.833333333334,13585.76923076923,-0.035044681969511125,0.032575330451669535,0.013376553520369185,0.0708783468691188,0.06438848114185776,45.6,横ばい
1247,Pバンドリ! Light ver.,10020.0,13065.0,14914.0,14914.0,14914.0,,,-0.12397747083277458,0.33119866822772137,0.33119866822772137,36.8,下降
1248,eフィーバーダンジョンに出会いを求めるのは間違っているだろうか2 G,10700.0,14465.0,17228.0,17228.0,17228.0,,,-0.1603784536800557,0.41333112530704974,0.41333112530704974,33.5,下降
1249,L 仮面ライダー電王,1587.0,5911.0,7342.2,7342.2,7342.2,,,-0.19492795075045624,0.5820451448658597,0.5820451448658597,26.7,強い下降
1250,P モモキュンソード 速撃3000+,11170.0,11977.5,17818.571428571428,17818.571428571428,17818.571428571428,,,-0.32780806542130997,0.4521800564271955,0.4521800564271955,31.9,下降
1251,PAひぐらしのなく頃に 輪廻転生 99Ver.,8250.0,9115.0,10816.25,13686.666666666666,13686.666666666666,-0.2718194527661274,,-0.3340233804188991,0.3862736640907906,0.3862736640907906,1.9,強い下降
1252,PA魔王学院の不適合者 魔王再臨 99Ver,7330.0,7955.0,9191.25,10521.666666666666,12235.714285714286,-0.23711340206185566,,-0.34985405720957385,0.26250513095268896,0.4247817278606355,11.0,強い下降
1253,Pうまい棒2 V3,8360.0,7960.0,7686.25,7829.166666666667,8996.923076923076,0.07386172006745363,-0.1985839802098438,-0.11525307797537612,0.05419144943384092,0.15224223803357587,40.8,下降
1254,Pうる星やつら～Eternal Love Song～ 129ver.,10670.0,10505.0,13724.285714285714,13724.285714285714,13724.285714285714,,,-0.23456854377016756,0.3501224643631828,0.3501224643631828,36.0,下降
1255,e真・北斗無双 第5章 ドデカSTART,6720.0,8360.0,9063.75,9691.666666666666,16051.304347826086,-0.14410033273611467,,-0.4791700525488921,0.17661532278443337,0.5898431022090616,25.6,強い下降
1256,Lうしおととら白面決戦VH,1576.0,8167.5,8167.5,8167.5,8167.5,,,0.0,0.6758838892585407,0.6758838892585407,23.0,強い下降
