machine_id,machine_name,category,category_size,category_rank_out_4w,category_rank_sales_4w,category_rank_profit_4w,category_top_rate,category_power_score
241,SLOTバジリスク～甲賀忍法帖～絆2,その他,65,54.0,58.0,38.0,0.18461538461538463,20.6
253,パチスロ ケロット4,その他,65,47.0,59.0,17.0,0.29230769230769227,31.5
293,サンダーVライトニング,その他,65,28.0,53.0,32.0,0.5846153846153845,47.9
307,パチスロ モンキーターンⅣ,その他,65,53.0,50.0,57.0,0.19999999999999996,20.2
337,シャア専用パチスロ 逆襲の赤い彗星,その他,65,31.0,9.0,5.0,0.5384615384615384,68.3
395,アイムジャグラーEX(2020年),ジャグラー,9,9.0,9.0,7.0,0.11111111111111116,14.4
397,パチスロひぐらしのなく頃に祭2,その他,65,15.0,32.0,54.0,0.7846153846153846,62.9
411,パチスロ頭文字D,その他,65,42.0,42.0,56.0,0.36923076923076925,33.7
432,パチスロ BIOHAZARD 7 resident evil,その他,65,44.0,34.0,47.0,0.3384615384615385,37.0
442,PAわんわんパラダイスV GBA,パチンコ,176,98.0,157.0,166.0,0.44886363636363635,30.7
453,パチスロ北斗の拳 宿命,北斗,14,14.0,14.0,12.0,0.0714285714285714,9.3
469,ニューパルサーSPⅢ,その他,65,57.0,61.0,28.0,0.1384615384615384,19.0
492,P大海物語4 スペシャル BLACK SCA,海,17,9.0,7.0,9.0,0.5294117647058824,55.9
503,チバリヨ-30(2021年),沖スロ,23,20.0,16.0,19.0,0.17391304347826086,22.4
511,P NEW TOKIO ハカマタイプ,パチンコ,176,16.0,173.0,176.0,0.9147727272727273,55.5
533,SLOT劇場版魔法少女まどか☆マギカ[前編]始まりの物語／[後編]永遠の物語,まどマギ,7,7.0,7.0,7.0,0.1428571428571429,14.3
554,PA乗物娘 WITH CYBERJAPAN(R) DANCERS 77ver.,パチンコ,176,95.0,165.0,159.0,0.46590909090909094,31.2
567,ファンキージャグラー2,ジャグラー,9,4.0,4.0,3.0,0.6666666666666667,68.3
569,Pうまい棒 4500～10500,パチンコ,176,173.0,123.0,8.0,0.022727272727272707,23.4
576,P 009 RE:CYBORG ACCELERATOR EDITION M4-K,パチンコ,176,176.0,159.0,113.0,0.005681818181818232,8.4
599,P野生の王国GO 99ver.,パチンコ,176,163.0,170.0,165.0,0.07954545454545459,6.8
604,パチスロうまい棒(2021年),その他,65,63.0,63.0,42.0,0.0461538461538461,9.5
605,マイジャグラーⅤ,ジャグラー,9,1.0,1.0,1.0,1.0,100.0
611,パチスロ 戦姫絶唱シンフォギア 勇気の歌,その他,65,56.0,49.0,40.0,0.15384615384615385,21.8
612,沖ドキ!DUO,沖スロ,23,21.0,14.0,11.0,0.13043478260869568,27.2
613,沖ドキ!DUO-30,沖スロ,23,23.0,17.0,13.0,0.04347826086956519,17.4
615,P Re:ゼロから始める異世界生活 鬼がかりver.,パチンコ,176,132.0,97.0,119.0,0.25568181818181823,31.6
621,バーサスリヴァイズ,その他,65,19.0,51.0,62.0,0.7230769230769231,50.1
628,パチスロ ディスクアップ2,その他,65,8.0,17.0,64.0,0.8923076923076922,72.8
630,パチスロアラジンAクラシック,その他,65,64.0,52.0,29.0,0.03076923076923077,15.8
633,押忍!番長ZERO,その他,65,40.0,28.0,21.0,0.4,49.0
642,ハナハナホウオウ～天翔～,沖スロ,23,19.0,23.0,16.0,0.21739130434782605,19.3
643,ハナハナホウオウ～天翔～-30,沖スロ,23,10.0,20.0,17.0,0.6086956521739131,45.4
650,SLOTマッピー,その他,65,14.0,37.0,65.0,0.8,59.4
665,ニューパルサーDXⅢ,その他,65,51.0,60.0,34.0,0.23076923076923073,23.5
670,沖ドキ!2-30,沖スロ,23,22.0,22.0,14.0,0.08695652173913049,13.9
681,パチスロ この素晴らしい世界に祝福を!,その他,65,16.0,14.0,24.0,0.7692307692307692,75.8
684,新ハナビ,その他,65,11.0,39.0,63.0,0.8461538461538461,61.8
705,PAコマコマ倶楽部with坂本冬美 99ver.,パチンコ,176,155.0,168.0,152.0,0.125,10.9
723,スーパーハナハナ2-30,沖スロ,23,15.0,10.0,6.0,0.3913043478260869,50.4
724,ニューゲッターマウス,その他,65,46.0,62.0,58.0,0.3076923076923077,21.8
727,パチスロ 甲鉄城のカバネリ,その他,65,30.0,13.0,49.0,0.5538461538461539,57.5
740,黄門ちゃま喝2,その他,65,61.0,55.0,25.0,0.07692307692307687,18.3
744,パチスロ 新鬼武者2,その他,65,39.0,22.0,41.0,0.41538461538461535,47.6
747,PA新海物語 ARBB,海,17,12.0,17.0,16.0,0.3529411764705882,24.4
764,パチスロペルソナ5,その他,65,50.0,57.0,50.0,0.24615384615384617,21.9
774,パチスロ バイオハザード RE:2,その他,65,38.0,31.0,33.0,0.4307692307692308,46.9
776,パチスロハードボイルド(2022年),その他,65,43.0,54.0,53.0,0.3538461538461538,28.8
783,ハッピージャグラーVⅢ,ジャグラー,9,8.0,8.0,4.0,0.2222222222222222,28.9
795,花火絶景,その他,65,62.0,45.0,44.0,0.06153846153846154,16.8
798,Lパチスロ 革命機ヴァルヴレイヴ,スマスロ,155,110.0,75.0,84.0,0.2967741935483871,37.8
799,L HEY!エリートサラリーマン鏡,スマスロ,155,147.0,148.0,135.0,0.058064516129032295,6.8
816,沖ドキ!GOLD,沖スロ,23,17.0,7.0,8.0,0.30434782608695654,47.2
817,沖ドキ!GOLD-30,沖スロ,23,16.0,6.0,10.0,0.34782608695652173,49.6
820,Pスーパー海物語IN沖縄5 夜桜超旋風 99ver.,海,17,14.0,11.0,3.0,0.23529411764705888,37.6
828,パチスロ モンスターハンターワールド:アイスボーン,その他,65,48.0,44.0,39.0,0.27692307692307694,31.3
830,P大海物語5 MTE2,海,17,3.0,2.0,13.0,0.8823529411764706,80.9
831,P宇宙戦艦ヤマト2202 -ONLY ONE- LIGHT ver.,パチンコ,176,157.0,139.0,151.0,0.11363636363636365,14.4
841,パチスロ盾の勇者の成り上がり,その他,65,55.0,56.0,51.0,0.16923076923076918,17.5
849,パチスロ機動戦士ガンダムユニコーン,その他,65,58.0,43.0,48.0,0.12307692307692308,20.4
850,戦国コレクション5,その他,65,60.0,25.0,23.0,0.09230769230769231,31.2
851,P 009 RE:CYBORG ACCELERATOR EDITION 99ver.,パチンコ,176,63.0,133.0,78.0,0.6477272727272727,53.6
854,キングハナハナ-30(2023年),沖スロ,23,3.0,13.0,22.0,0.9130434782608696,68.0
858,Lスマスロ北斗の拳,北斗,14,12.0,4.0,13.0,0.2142857142857143,34.6
864,Lゴブリンスレイヤー,スマスロ,155,122.0,67.0,21.0,0.21935483870967742,40.6
866,Pフィーバー炎炎ノ消防隊 G,パチンコ,176,78.0,54.0,111.0,0.5625,56.8
868,アナザーゴッドハーデス-解き放たれし槍撃ver.-,その他,65,52.0,15.0,20.0,0.2153846153846154,43.2
870,L主役は銭形4,スマスロ,155,115.0,81.0,129.0,0.2645161290322581,30.6
875,P北斗の拳 暴凶星 SFPA,北斗,14,3.0,5.0,5.0,0.8571428571428572,80.0
878,パチスロ 炎炎ノ消防隊,その他,65,37.0,20.0,26.0,0.4461538461538461,53.7
880,Lスロット ソードアート・オンライン,スマスロ,155,37.0,79.0,147.0,0.7677419354838709,59.4
899,パチスロコードギアス 反逆のルルーシュ3 C.C.&Kallen ver.,その他,65,26.0,38.0,55.0,0.6153846153846154,50.2
906,Lパチスロ からくりサーカス,スマスロ,155,109.0,70.0,95.0,0.3032258064516129,38.0
907,PA大海物語5 Withアグネス・ラム ARBC,海,17,8.0,16.0,14.0,0.5882352941176471,41.8
914,ゴーゴージャグラー3,ジャグラー,9,2.0,2.0,2.0,0.8888888888888888,88.9
916,パチスロナイツ,その他,65,18.0,19.0,30.0,0.7384615384615385,70.7
917,PフィーバークィーンⅡ30th ANNIVERSARY EDITION V,パチンコ,176,156.0,171.0,169.0,0.11931818181818177,8.7
919,パチスロ 戦国†恋姫,その他,65,13.0,27.0,59.0,0.8153846153846154,65.5
923,Lぱちスロ 乃木坂46,スマスロ,155,153.0,138.0,86.0,0.01935483870967747,10.8
925,Lスマスロキン肉マン～7人の悪魔超人編～,スマスロ,155,52.0,21.0,51.0,0.6709677419354838,72.2
936,P新世紀エヴァンゲリオン～未来への咆哮～,エヴァ,13,6.0,4.0,12.0,0.6153846153846154,58.5
938,L戦国乙女4 戦乱に閃く炯眼の軍師,スマスロ,155,73.0,93.0,128.0,0.5354838709677419,45.0
943,パチスロ傷物語 -始マリノ刻-,その他,65,49.0,30.0,35.0,0.2615384615384615,36.7
944,ファミスタ回胴版!!,その他,65,33.0,40.0,36.0,0.5076923076923077,47.4
945,回胴式遊技機 グランベルム,その他,65,36.0,29.0,16.0,0.46153846153846156,53.5
946,L戦国コレクション5超極楽LOOP,スマスロ,155,152.0,127.0,108.0,0.02580645161290318,10.9
947,L麻雀格闘倶楽部 覚醒,スマスロ,155,114.0,134.0,118.0,0.2709677419354839,23.5
953,Lスマスロ転生したらスライムだった件,スマスロ,155,91.0,107.0,125.0,0.4193548387096774,36.1
966,L ひぐらしのなく頃に 業,スマスロ,155,106.0,153.0,140.0,0.32258064516129037,21.4
967,Lスマスロとある魔術の禁書目録,スマスロ,155,137.0,133.0,114.0,0.1225806451612903,15.1
974,P真・北斗無双 第4章 下剋上闘 GRPJ,北斗,14,8.0,9.0,10.0,0.5,46.1
976,パチスロ交響詩篇エウレカセブン HI-EVOLUTION ZERO TYPE-ART,その他,65,20.0,35.0,37.0,0.7076923076923076,61.1
979,e Re:ゼロから始める異世界生活 season2 M13,スマパチ,91,67.0,63.0,90.0,0.27472527472527475,24.8
982,LスマスロモンキーターンⅤ,スマスロ,155,33.0,45.0,152.0,0.7935483870967742,65.9
983,Lマジカルハロウィン8,スマスロ,155,141.0,152.0,121.0,0.09677419354838712,9.8
984,Lラブ嬢3～Wご指名はいかがですか?～,スマスロ,155,88.0,87.0,36.0,0.43870967741935485,49.1
985,L花の慶次～佐渡攻めの章～,スマスロ,155,148.0,111.0,46.0,0.05161290322580647,21.0
988,P大海物語5 ブラック HCL,海,17,16.0,10.0,5.0,0.11764705882352944,30.3
989,クランキークレスト,その他,65,21.0,33.0,46.0,0.6923076923076923,58.8
991,L スマスロバジリスク～甲賀忍法帖～絆2 天膳 BLACK EDITION,スマスロ,155,120.0,95.0,94.0,0.23225806451612907,29.8
992,Pぱちんこ シン・エヴァンゲリオン Type レイ,エヴァ,13,8.0,9.0,11.0,0.46153846153846156,40.8
996,ドラゴンハナハナ～閃光～-30,沖スロ,23,4.0,15.0,23.0,0.8695652173913043,62.6
997,パチスロ ファイヤードリフト,その他,65,45.0,36.0,18.0,0.32307692307692304,42.0
998,L 仮面ライダー 7RIDERS,スマスロ,155,139.0,106.0,79.0,0.10967741935483866,22.1
999,Lスマスロ バイオハザード:ヴィレッジ,スマスロ,155,126.0,125.0,143.0,0.19354838709677424,17.9
1000,Lパチスロ マクロスフロンティア4,スマスロ,155,131.0,121.0,113.0,0.16129032258064513,19.5
1004,Pとある魔術の禁書目録2 JMZ,パチンコ,176,88.0,64.0,131.0,0.5056818181818181,50.3
1008,Pポチッと一発!おだてブタ2 V1,パチンコ,176,8.0,172.0,175.0,0.9602272727272727,58.5
1011,P弾球黙示録カイジ沼5 V1U,パチンコ,176,169.0,119.0,103.0,0.045454545454545414,17.3
1012,P真・花の慶次3 99ver.,パチンコ,176,152.0,164.0,160.0,0.14204545454545459,11.8
1013,L GⅠ優駿倶楽部黄金,スマスロ,155,138.0,124.0,112.0,0.11612903225806448,16.4
1015,Lゴジラ対エヴァンゲリオン,エヴァ,13,13.0,8.0,7.0,0.07692307692307687,24.2
1016,Lストライクウィッチーズ2,スマスロ,155,128.0,84.0,65.0,0.1806451612903226,31.3
1017,Lスマスロ コードギアス 反逆のルルーシュ/復活のルルーシュ,スマスロ,155,77.0,103.0,123.0,0.5096774193548388,42.3
1019,Lパチスロガールズ＆パンツァー 最終章,スマスロ,155,92.0,100.0,132.0,0.41290322580645167,36.1
1023,P新世紀エヴァンゲリオン ～未来への咆哮～ PREMIUM MODEL,エヴァ,13,3.0,10.0,2.0,0.8461538461538461,72.3
1025,P真・一騎当千～桃園の誓い～129ver.,パチンコ,176,120.0,120.0,154.0,0.32386363636363635,29.5
1027,ワードオブライツⅡ,その他,65,34.0,47.0,45.0,0.49230769230769234,41.7
1029,Pニュートキオ GREEN V1,パチンコ,176,73.0,176.0,172.0,0.5909090909090908,36.0
1030,Pルパン三世 THE FIRST 99ver.,パチンコ,176,135.0,163.0,143.0,0.23863636363636365,19.2
1031,Lスマスロキングパルサー,スマスロ,155,150.0,144.0,119.0,0.03870967741935483,7.8
1032,Lチバリヨ2,沖スロ,23,14.0,5.0,7.0,0.4347826086956522,57.8
1033,L南国育ち(2024年),スマスロ,155,144.0,97.0,106.0,0.07741935483870965,19.0
1035,PLT OVERLORD魔導王光臨 ME,パチンコ,176,130.0,88.0,92.0,0.2670454545454546,35.9
1039,P世紀末・天才バカボン～福神SPEC～ LTH-JH,パチンコ,176,112.0,105.0,129.0,0.36931818181818177,36.5
1040,P北斗の拳 強敵 LT SSPA,北斗,14,7.0,11.0,8.0,0.5714285714285714,48.9
1042,P緋弾のアリア ～緋緋神降臨～ ラッキートリガーVer.,パチンコ,176,34.0,23.0,47.0,0.8125,81.7
1045,パチスロ ガメラ2,その他,65,25.0,18.0,61.0,0.6307692307692307,57.5
1047,Lスマート沖スロ ドラゴンハナハナ～閃光～,沖スロ,23,11.0,18.0,12.0,0.5652173913043479,48.3
1048,L忍魂参 ～奥義皆伝ノ章～,スマスロ,155,145.0,120.0,91.0,0.07096774193548383,16.4
1049,P sin 七つの大罪 強甘 2400Ver.,パチンコ,176,149.0,156.0,136.0,0.15909090909090906,16.0
1050,P咲-Saki-全国編 テンパイ即リーver.,パチンコ,176,113.0,122.0,157.0,0.36363636363636365,31.3
1052,Lうる星やつら(2024年),スマスロ,155,149.0,135.0,96.0,0.04516129032258065,11.9
1053,Lスマスロ ゴールデンカムイ,スマスロ,155,135.0,123.0,99.0,0.13548387096774195,19.0
1054,Lスマスロ ストライク・ザ・ブラッド,スマスロ,155,118.0,151.0,149.0,0.2451612903225806,16.2
1056,Pひぐらしのなく頃に 輪廻転生 FM-JT,パチンコ,176,121.0,85.0,121.0,0.31818181818181823,36.9
1057,Pバイオハザード RE:2 LTver.,パチンコ,176,140.0,90.0,102.0,0.2102272727272727,31.4
1060,P大工の源さん超韋駄天2 極源LighT,パチンコ,176,137.0,131.0,135.0,0.2272727272727273,23.8
1061,ジャグラーガールズSS,ジャグラー,9,7.0,7.0,6.0,0.33333333333333337,35.0
1062,L押忍!番長4,スマスロ,155,142.0,130.0,142.0,0.0903225806451613,11.0
1063,P FAIRY TAIL これが七炎竜の力だ FSA,パチンコ,176,47.0,30.0,45.0,0.7386363636363636,76.4
1064,PAハイスクール・フリート オールスター すい～とでハッピー!2400,パチンコ,176,61.0,108.0,140.0,0.6590909090909092,52.5
1066,P牙狼11～冴島大河～XX MU,パチンコ,176,100.0,81.0,126.0,0.4375,44.2
1068,e新・必殺仕置人 超斬撃199,スマパチ,91,63.0,67.0,69.0,0.31868131868131866,29.8
1069,パチスロ ダンジョンに出会いを求めるのは間違っているだろうか2,その他,65,27.0,48.0,43.0,0.6,48.2
1070,Pこの素晴らしい世界に祝福を! 199LT「このラッキートリガーに祝福を!」,パチンコ,176,142.0,126.0,86.0,0.19886363636363635,26.9
1071,L ウルトラマンティガ,スマスロ,155,134.0,88.0,59.0,0.14193548387096777,28.9
1073,Lパチスロ 炎炎ノ消防隊(2024年),スマスロ,155,96.0,102.0,89.0,0.3870967741935484,38.4
1075,Pゴブリンスレイヤー ラッキートリガーVer,パチンコ,176,82.0,66.0,98.0,0.5397727272727273,54.9
1076,Pフィーバー炎炎ノ消防隊 Light ver.,パチンコ,176,131.0,115.0,114.0,0.26136363636363635,29.9
1078,P七つの大罪2 神千斬りVER.,パチンコ,176,68.0,68.0,117.0,0.6193181818181819,57.8
1080,ニューパルサーSP4 with 太鼓の達人,その他,65,35.0,46.0,27.0,0.4769230769230769,45.3
1081,L ToLOVEるダークネス,スマスロ,155,90.0,29.0,80.0,0.4258064516129032,53.4
1083,Lスマスロ痛いのは嫌なので防御力に極振りしたいと思います。,スマスロ,155,83.0,114.0,124.0,0.47096774193548385,38.1
1084,L聖闘士星矢 海皇覚醒 CUSTOM EDITION,スマスロ,155,130.0,53.0,47.0,0.16774193548387095,37.2
1085,P ToLOVEるダークネス H1YZ5,パチンコ,176,154.0,104.0,137.0,0.13068181818181823,21.6
1086,Pうる星やつら～Eternal Love Song～ L2-K,パチンコ,176,77.0,53.0,34.0,0.5681818181818181,63.9
1087,Pギルティクラウン2 プレミアムライブチケット,パチンコ,176,44.0,33.0,31.0,0.7556818181818181,78.2
1088,Pクイーンズブレイド4 UNLIMITED V1D,パチンコ,176,64.0,46.0,37.0,0.6420454545454546,69.1
1089,Pフィーバー三国戦騎 7500,パチンコ,176,151.0,79.0,87.0,0.1477272727272727,30.5
1090,P頭文字D 2nd GFPG,パチンコ,176,51.0,29.0,61.0,0.7159090909090908,73.9
1091,P魔法少女まどか☆マギカ3 LM3,まどマギ,7,1.0,1.0,1.0,1.0,100.0
1092,P魔王学院の不適合者 FMY,パチンコ,176,92.0,60.0,89.0,0.4829545454545454,53.1
1093,アオハル♪操 A-LIVE,その他,65,41.0,26.0,22.0,0.3846153846153846,48.6
1094,Pラブ嬢 ～極嬢のハーレム体験～ H1YZ6,パチンコ,176,161.0,102.0,77.0,0.09090909090909094,24.6
1095,沖ドキ!BLACK,沖スロ,23,7.0,3.0,4.0,0.7391304347826086,80.2
1096,L アカメが斬る!2,スマスロ,155,23.0,16.0,14.0,0.8580645161290322,87.8
1097,Lスマスロ真・北斗無双(2024年),北斗,14,13.0,8.0,11.0,0.1428571428571429,25.4
1098,Lパチスロ 戦姫絶唱シンフォギア 正義の歌,スマスロ,155,151.0,136.0,116.0,0.032258064516129004,9.0
1099,Pアズールレーン THE ANIMATION 異次元トリガー M4,パチンコ,176,1.0,1.0,1.0,1.0,100.0
1100,Pフィーバーありふれた職業で世界最強 Light ver.,パチンコ,176,13.0,16.0,24.0,0.9318181818181819,91.8
1101,P花の慶次～傾奇一転 L-MX,パチンコ,176,60.0,38.0,22.0,0.6647727272727273,72.8
1102,P貞子 FMD,パチンコ,176,133.0,107.0,51.0,0.25,35.7
1103,e花の慶次～傾奇一転 L2-MX,スマパチ,91,53.0,55.0,65.0,0.4285714285714286,40.3
1104,ご～やちゃんぷる～-25,その他,65,23.0,2.0,6.0,0.6615384615384615,78.2
1105,ご～やちゃんぷる～-30,その他,65,32.0,6.0,9.0,0.523076923076923,67.6
1106,バハマ30(2024年),その他,65,17.0,16.0,14.0,0.7538461538461538,76.5
1107,Lスマスロ ゴッドイーター リザレクション,スマスロ,155,43.0,39.0,120.0,0.7290322580645161,66.1
1108,Lスロット ゾンビランドサガ,スマスロ,155,94.0,129.0,75.0,0.4,36.2
1109,L賞金首Angel,スマスロ,155,13.0,10.0,12.0,0.9225806451612903,92.8
1110,PAこの素晴らしい世界に祝福を! 「このゆる甘99に祝福を!」,パチンコ,176,29.0,94.0,91.0,0.8409090909090909,69.6
1111,ミスタージャグラー,ジャグラー,9,5.0,5.0,9.0,0.5555555555555556,48.9
1112,L D4DJ Pachi-Slot Mix,スマスロ,155,82.0,116.0,42.0,0.4774193548387097,46.1
1113,Lスマスロ ゲゲゲの鬼太郎 覚醒,スマスロ,155,154.0,113.0,109.0,0.012903225806451646,12.3
1114,Lスマスロ トロピカーナ(2024年),スマスロ,155,65.0,57.0,34.0,0.5870967741935484,63.0
1115,Lワンパンマン,スマスロ,155,62.0,64.0,82.0,0.6064516129032258,58.4
1116,PAスーパー海物語 IN 地中海2 HLA,海,17,7.0,12.0,12.0,0.6470588235294117,52.9
1117,Pフィーバー機動戦士ガンダムユニコーン 再来 -白き一角獣と黒き獅子- S,パチンコ,176,55.0,27.0,79.0,0.6931818181818181,71.2
1118,P百花繚乱 ご奉仕129ver.,パチンコ,176,6.0,9.0,16.0,0.9715909090909091,95.9
1119,eフィーバー機動戦士ガンダムユニコーン 再来 -白き一角獣と黒き獅子- R,スマパチ,91,61.0,62.0,87.0,0.34065934065934067,29.5
1120,e北斗の拳10 GHEG,北斗,14,2.0,3.0,2.0,0.9285714285714286,91.1
1121,Pドラムだ!金ドン 花火外伝 MP,パチンコ,176,164.0,132.0,110.0,0.07386363636363635,16.5
1122,Pバンドリ! H1YZ4,パチンコ,176,158.0,112.0,142.0,0.10795454545454541,18.7
1123,Pリング 呪いの7日間3 ラッキートリガーVer.,パチンコ,176,127.0,100.0,106.0,0.28409090909090906,34.0
1124,P七つの美徳 ゴールデンエンジェルタイム スイート99Ver.,パチンコ,176,14.0,49.0,18.0,0.9261363636363636,87.3
