machine_id,machine_name,latest_data_date,data_count,is_new_machine,avg_out_4w,avg_sales_4w,avg_profit_4w,market_power_score,trend_score,trend_strength,new_machine_score,new_machine_judge
1314,Pドラムだ!金ドン 花火外伝 99ver.,2025-08-06,4,1,12910.0,23939.75,5291.75,79.0,37.6,下降,77.0,標準
1315,e 犬夜叉3.0 LTM-TS,2025-07-30,3,1,15610.0,36116.666666666664,5949.666666666667,92.5,36.7,下降,89.7,標準
1316,eフィーバー炎炎ノ消防隊2 シンラver.,2025-09-17,9,1,8747.5,20978.25,3692.25,48.7,0.0,強い下降,46.1,弱い
1317,eフィーバー炎炎ノ消防隊2 紅丸ver.,2025-11-05,15,1,8762.5,20963.25,3202.25,46.0,0.8,強い下降,43.8,弱い
1318,e一方通行 とある魔術の禁書目録 JKZ,2025-11-05,15,1,8607.5,19360.75,3500.0,42.1,16.3,強い下降,40.7,弱い
1319,e冒険島 EHLC2,2025-08-06,4,1,15647.5,37283.5,5670.25,92.7,40.6,下降,90.2,標準
1320,e東京リベンジャーズ GFEC,2026-01-07,23,0,9605.0,22694.0,3792.25,59.0,49.9,横ばい,,対象外
1321,ハイビリターン-30,2026-06-24,48,0,7066.25,25888.75,2948.5,41.4,33.1,下降,,対象外
1322,PAコマコマ倶楽部with坂本冬美 89STver.,2025-09-10,6,1,10605.0,14634.5,3188.25,48.2,38.0,下降,48.6,弱い
1323,e マギアレコード 魔法少女まどか☆マギカ外伝 KRJ1,2025-09-03,5,1,15712.5,36655.0,6302.0,93.2,25.1,強い下降,89.8,標準
1324,デカスタe花の慶次～傾奇一転 H6,2025-09-17,7,1,9555.0,20695.5,3432.5,52.4,28.4,強い下降,51.5,弱い
1325,L アズールレーン THE ANIMATION,2026-06-10,42,0,6928.25,26642.25,2682.0,40.1,2.7,強い下降,,対象外
1326,L ダーリン・イン・ザ・フランキス,2025-10-01,8,1,7530.75,31474.25,3948.25,52.6,0.0,強い下降,49.0,厳しい
1327,LBマタドールⅢ,2025-09-10,5,1,6973.25,15499.0,3507.75,27.2,39.4,下降,27.3,厳しい
1328,Lパチスロ 転生したら剣でした,2025-10-22,10,1,6881.5,22408.75,2962.0,36.1,0.1,強い下降,33.9,厳しい
1329,L咲-Saki- 頂上決戦,2025-10-01,8,1,7802.5,26779.25,4433.0,53.9,0.0,強い下降,50.1,厳しい
1330,Pクイーンズブレイド奈落 5400,2025-09-10,4,1,11232.5,24889.0,4754.25,75.5,36.5,下降,73.4,弱い
1331,Pフィーバー戦姫絶唱シンフォギア4 LT-Light ver.,2025-12-03,15,1,8137.5,15617.0,3053.75,30.9,38.8,下降,31.4,弱い
1332,Pフィーバー戦姫絶唱シンフォギア4 Light ver.,2025-10-29,8,1,8737.5,14558.25,3004.5,33.5,0.0,強い下降,32.2,弱い
1333,eシャーマンキング MH,2025-09-17,5,1,11622.5,28177.5,4550.75,79.5,32.7,下降,77.2,弱い
1334,eシャーマンキング でっけぇえなver.,2025-10-22,9,1,8142.5,18747.0,4125.25,42.0,0.0,強い下降,39.3,弱い
1335,e牙狼12黄金騎士極限 XX-MJ,2026-06-24,43,0,17450.0,40611.0,4537.0,92.0,34.9,下降,,対象外
1336,e真・一騎当千～軍神覚醒～ 319大入りver.,2026-06-24,43,0,9502.5,22342.75,4408.0,60.7,20.6,強い下降,,対象外
1337,e黄門ちゃま寿限無 LLサイズ 9HC3,2026-01-07,16,1,7842.5,19333.75,4353.0,42.1,35.4,下降,40.9,厳しい
1338,e GODZILLA7 TYPE-CRASH,2025-09-24,5,1,14880.0,33974.75,5480.75,90.2,31.7,下降,87.4,標準
1339,e女神のカフェテラス JLZ,2026-06-24,25,0,13665.0,32917.5,5010.0,87.0,0.0,強い下降,,対象外
1340,LBトリプルクラウン(2025年),2025-09-10,1,1,3197.0,7631.0,1217.0,1.1,50.0,横ばい,3.5,厳しい
1341,もっと!クレアの秘宝伝～女神の歌声と太陽の子供達～,2025-09-10,1,1,3744.0,7058.0,1955.0,3.3,50.0,横ばい,5.5,厳しい
1342,ドンちゃん2(2019年),2025-09-10,1,1,2580.0,5299.0,824.0,0.4,50.0,横ばい,2.9,厳しい
1343,ネオアイムジャグラーEX,2026-06-24,41,0,9925.0,18834.25,2095.25,45.4,35.9,下降,,対象外
1344,LBクレアの秘宝伝 ～はじまりの扉と太陽の石～ ボーナストリガーver.,2026-06-24,34,0,6585.75,15634.5,2326.25,20.2,20.2,強い下降,,対象外
1345,Lスマスロ ドルアーガの塔,2025-11-12,8,1,6225.0,16261.75,3026.75,21.8,0.0,強い下降,20.3,厳しい
1346,Lスマスロ 東京リベンジャーズ,2026-01-21,17,1,8642.0,28243.5,3556.75,56.4,44.6,下降,55.4,弱い
1347,P FAIRY TAIL 超一夜Ver.,2025-11-12,8,1,8407.5,17669.0,3772.75,40.1,0.0,強い下降,37.7,弱い
1348,P アズールレーン THE ANIMATION 異次元トリガー 79ver.,2026-06-03,36,0,8865.0,15783.0,3032.0,36.7,29.8,強い下降,,対象外
1349,PAぱちんこ シン・エヴァンゲリオン PREMIUM MODEL,2025-10-16,4,1,12382.5,22119.5,3651.5,68.5,37.7,下降,67.7,標準
1350,P戦国乙女7 終焉の関ケ原 LLサイズ 299ver.,2026-04-08,20,1,8232.5,18217.5,3944.5,40.5,18.0,強い下降,38.9,弱い
1351,SLOTドルアーガの塔,2025-11-19,9,1,6218.75,15480.5,2931.0,19.9,0.0,強い下降,18.6,厳しい
1352,eパリピ孔明 NB,2025-09-24,2,1,13995.0,31074.0,4875.0,86.4,38.2,下降,84.1,標準
1353,eフィーバーブルーロック MZ,2026-01-07,15,1,10102.5,24546.75,4452.0,68.9,50.8,横ばい,67.8,弱い
1354,デジハネP 頭文字D せかんど GCPC,2025-10-16,4,1,11722.5,24301.25,4307.0,74.9,35.7,下降,73.2,弱い
1355,LBマジカルハロウィン ボーナストリガー,2025-12-03,9,1,6543.0,16127.5,3582.0,26.8,0.0,強い下降,24.8,厳しい
1356,P【超甘LT】豊丸のとあるパチンコにしみけん参戦 感度UP1/39,2025-10-01,1,1,14610.0,26792.0,5604.0,86.3,50.0,横ばい,84.6,標準
1357,Pルパン三世 ONE COLLECTION 100ver.,2026-01-21,15,1,9647.5,18384.5,4380.5,54.8,48.0,横ばい,54.3,弱い
1358,デカスタPデビルマン THE FINAL 179ver.,2025-10-01,1,1,10210.0,21091.0,2533.0,53.0,50.0,横ばい,53.8,弱い
1359,Lスマスロ バベル(2025年),2025-10-22,2,1,8898.0,34167.5,6743.5,70.1,38.2,下降,67.4,弱い
1360,Lスマスロ 新鬼武者3,2026-02-18,18,1,7858.25,27130.0,3197.5,47.9,14.5,強い下降,45.8,厳しい
1361,L主役は銭形5,2026-02-25,18,1,6891.0,30610.25,3330.25,45.8,19.2,強い下降,43.8,厳しい
1362,P 冬のソナタ My Memory SWEET Version,2025-11-05,4,1,12332.5,17578.25,2711.0,54.9,41.1,下降,55.5,標準
1363,PAフィーバーダンジョンに出会いを求めるのは間違っているだろうか2 LT-Light ver.,2025-11-05,4,1,12992.5,25168.75,5076.5,80.7,38.3,下降,78.6,標準
1364,Pスーパー海物語IN沖縄6 LTP,2026-06-24,34,0,10505.0,16871.25,1797.0,44.5,16.4,強い下降,,対象外
1365,e ベルセルク無双 第2章 H3,2025-11-05,4,1,14027.5,32158.25,5705.5,88.7,33.5,下降,85.9,標準
1366,e 聖戦士ダンバイン3 ZEROSONIC GREA,2025-12-10,9,1,8960.0,21439.75,4139.0,54.3,0.0,強い下降,51.2,弱い
1367,eとある科学の超電磁砲 PHASE NEXT LTRSY,2025-11-05,4,1,28462.5,67810.0,10827.25,99.5,42.1,下降,96.6,期待以上
1368,eガールズ＆パンツァー 最終章 LAH1,2026-01-07,12,1,10385.0,25325.0,4581.75,72.2,15.5,強い下降,69.1,弱い
1369,L 荒野のコトブキ飛行隊,2025-11-19,4,1,10317.25,34363.25,6997.5,80.1,33.6,下降,77.1,弱い
1370,LB SHAKE BONUS TRIGGER,2026-06-24,33,0,8713.25,20988.25,1683.75,38.8,30.1,下降,,対象外
1371,PA義風堂々!!～兼続と慶次～3 99Ver.,2026-01-28,10,1,8245.0,15503.0,3650.75,34.6,13.9,強い下降,33.3,弱い
1372,Pゴッドイーター199 ゴッドトリガーVER.,2025-11-19,4,1,15467.5,35939.5,4762.0,90.2,31.1,下降,87.5,標準
1373,デカスタP STEINS；GATE 0 まゆしぃば～じょん,2026-06-24,31,0,8320.0,12625.5,2817.75,27.6,16.0,強い下降,,対象外
1374,L 絶対衝激Ⅳ,2025-12-24,6,1,7673.25,27247.75,5912.25,56.9,34.7,下降,54.3,厳しい
1375,Lスマスロ とある科学の超電磁砲2,2026-04-08,17,1,7082.75,23632.75,3593.5,42.4,23.6,強い下降,40.7,厳しい
1376,Lパチスロ 革命機ヴァルヴレイヴ2,2026-06-24,28,0,7766.5,30741.5,2236.5,44.5,27.7,強い下降,,対象外
1377,P Re:ゼロから始める異世界生活 鬼がかり 199ver.,2026-03-04,16,1,9127.5,21510.0,4572.5,58.1,25.5,強い下降,56.0,弱い
1378,P Re:ゼロから始める異世界生活 鬼がかり 99ver.,2026-02-04,12,1,8895.0,17509.0,4250.25,46.6,3.2,強い下降,44.1,弱い
1379,P いくさの子 戦極最強 ドデカ199ver.,2025-12-03,4,1,13342.5,28974.5,7305.25,87.2,39.5,下降,84.6,標準
1380,Pはねものファインプレー H3,2026-04-15,20,1,11367.5,8520.0,1595.75,40.5,32.0,下降,41.9,弱い
1381,P転生したらスライムだった件 129ver.,2025-12-10,5,1,14710.0,24489.75,2763.75,71.9,39.0,下降,71.6,標準
1382,e ノーゲーム・ノーライフ 199Ver.,2026-01-07,8,1,9812.5,24058.75,4420.25,66.1,0.0,強い下降,62.5,弱い
1383,e ノーゲーム・ノーライフ 319Ver.,2025-12-24,6,1,10905.0,26445.25,5807.25,78.2,29.7,強い下降,75.4,弱い
1384,e 仮面ライダー電王 デカヘソ239,2026-03-04,15,1,8125.0,18867.75,4462.5,43.8,18.6,強い下降,41.7,弱い
1385,eとある科学の超電磁砲 PHASE NEXT LT RSY,2026-02-11,13,1,9837.5,23729.25,3938.0,63.3,15.9,強い下降,60.9,弱い
1386,eフィーバーもののがたり F,2026-04-08,21,0,8272.5,20040.25,3683.25,42.3,29.3,強い下降,,対象外
1387,eルパン三世VSキャッツ・アイ MAH4,2026-02-04,12,1,8732.5,20671.5,4109.25,50.1,0.0,強い下降,47.1,弱い
1388,e源外伝 EPISODE OF -大龍- EHLG,2025-12-03,4,1,12587.5,28050.25,4543.5,81.4,36.3,下降,79.2,標準
1389,e花の慶次～黄金の一撃 H4,2026-05-13,20,1,8305.0,19635.0,3756.25,42.3,32.4,下降,41.4,弱い
1390,Lスマスロネオプラネット,2026-01-14,7,1,9007.5,29849.25,4564.25,66.3,36.2,下降,64.1,弱い
1391,Pメイドインアビス 奈落の連環蝕 SL,2025-12-10,3,1,14803.333333333334,30626.0,5513.333333333333,88.7,34.5,下降,86.0,標準
1392,e女神のカフェテラス FLX,2026-03-25,17,1,17735.0,42673.75,7259.75,96.2,37.4,下降,93.2,標準
1393,Lスマスロ 化物語,2026-05-20,23,0,8612.0,26195.5,2437.5,47.7,37.0,下降,,対象外
1394,Lバーニングエクスプレス,2026-01-14,5,1,10551.25,38335.25,5001.0,81.2,41.2,下降,78.8,弱い
1395,Lプリズムナナ(2025年),2026-06-17,26,0,6428.5,27033.25,3360.75,41.8,0.0,強い下降,,対象外
1396,L銀河英雄伝説 Die Neue These,2026-02-04,8,1,8607.75,27820.5,3210.25,53.5,0.0,強い下降,50.6,弱い
1397,PAフィーバーからくりサーカス2 Light ver.,2026-01-21,6,1,11735.0,22845.0,4194.0,72.0,37.1,下降,70.6,弱い
1398,PA海物語 極JAPAN Withナギナミ HBD,2026-04-01,9,1,10722.5,14786.75,2522.75,45.3,0.0,強い下降,44.3,弱い
1399,PA野生の王国Ⅵ N2,2026-04-22,16,1,8880.0,13526.5,3012.75,33.9,34.9,下降,34.4,弱い
1400,e アズールレーン2 THE ANIMATION 超次元 K6,2026-03-25,13,1,9485.0,21962.25,4175.75,58.6,13.8,強い下降,56.2,弱い
1401,e 北斗の拳11 暴凶星 SHEF,2026-06-24,28,0,9462.5,22317.75,3506.5,55.0,0.0,強い下降,,対象外
1402,eうしおととら～神のせSPEC～ 150ver.,2026-02-04,8,1,9960.0,23313.0,3814.0,62.9,0.0,強い下降,59.9,弱い
1403,e地獄少女 7500Ver.,2026-06-10,26,0,7982.5,19640.75,3329.0,37.8,0.0,強い下降,,対象外
1404,L 無職転生 ～異世界行ったら本気だす～,2026-05-13,17,1,7736.75,26827.5,4108.5,52.1,22.6,強い下降,49.7,厳しい
1405,LB不二子BT,2026-05-27,21,0,7980.25,16243.0,1623.0,24.7,37.7,下降,,対象外
1406,Lスマスロ 沖ドキ!DUO アンコール,2026-05-27,21,0,7565.75,32516.75,3360.25,49.7,56.3,横ばい,,対象外
1407,Lスマスロ 秘宝伝(2025年),2026-03-11,11,1,7011.75,22676.25,4027.0,43.0,0.0,強い下降,39.9,厳しい
1408,P沖ドキ!ドキドキ弾丸ツアー LG,2026-05-13,20,1,7970.0,16986.25,5616.0,42.1,41.3,下降,41.0,厳しい
1409,e 新世紀エヴァンゲリオン ～はじまりの記憶～ R,2026-06-24,26,0,12385.0,29502.75,3163.75,74.2,0.0,強い下降,,対象外
1410,LBスマート沖スロ ニューキングハナハナV,2026-06-24,24,0,9181.5,17363.0,1771.75,36.6,26.4,強い下降,,対象外
1411,Lスマスロ 北斗の拳 転生の章2,2026-06-24,21,0,9456.75,33743.0,980.0,55.2,26.1,強い下降,,対象外
1412,Lスマスロ鉄拳6,2026-04-08,13,1,7921.0,28016.5,2829.0,46.7,7.5,強い下降,44.6,厳しい
1413,P ゴジラ対エヴァンゲリオン2 超デカシルバー,2026-02-25,7,1,11257.5,22688.5,3633.25,66.5,36.4,下降,65.6,弱い
1414,PA清流物語4 ウキウキ79ver.,2026-03-18,10,1,10377.5,15541.0,2714.75,45.6,3.3,強い下降,44.6,弱い
1415,Pフィーバーうたわれるもの LT-Light ver.,2026-02-04,4,1,14472.5,27283.75,4955.25,85.8,38.2,下降,83.6,標準
1416,Pフィーバー彼女、お借りします LT-Light ver.,2026-03-04,8,1,10517.5,21323.75,4117.5,64.5,0.0,強い下降,61.4,弱い
1417,SBニューキングハナハナV-30,2026-06-24,24,0,12448.25,22468.0,1885.75,61.2,35.3,下降,,対象外
1418,e ゴジラ対エヴァンゲリオン2 超デカゴールド,2026-03-18,10,1,9607.5,22658.25,3441.5,56.6,0.0,強い下降,54.1,弱い
1419,e ソードアート・オンライン 閃光の軌跡 99Ver.,2026-06-24,15,1,8697.5,17541.75,2891.25,36.9,32.3,下降,37.0,弱い
1420,e 盾の勇者の成り上がり アルティメット199ver.,2026-02-25,7,1,9510.0,24433.25,5285.0,66.4,33.2,下降,64.1,弱い
1421,eようこそ実力至上主義の教室へ MA,2026-06-10,22,0,8920.0,21259.75,3185.25,48.1,12.5,強い下降,,対象外
1422,e吉宗 極乗3000ver.,2026-04-22,15,1,8317.5,19420.5,3744.25,42.1,22.1,強い下降,40.7,弱い
1423,P【超甘LT】華牌RR 1/49×99de遊タイム,2026-02-25,5,1,10112.5,17557.5,4206.75,55.5,42.2,下降,55.0,弱い
1424,P閃乱カグラ 189大入りver.,2026-06-24,21,0,7947.5,16478.25,3671.5,33.9,23.6,強い下降,,対象外
1425,e ULTRAMAN 4500超ライト,2026-02-11,3,1,15046.666666666666,34657.666666666664,5670.666666666667,91.2,34.3,下降,88.4,標準
1426,e範馬刃牙 199ver.,2026-03-25,8,1,10435.0,26106.25,4452.0,72.4,0.0,強い下降,68.6,弱い
1427,Lスマスロ ゴブリンスレイヤーⅡ,2026-03-18,6,1,8498.25,37878.0,6131.0,67.2,32.7,下降,64.2,弱い
1428,Lスマスロ ハナビ(2026年),2026-06-24,20,1,8042.75,15229.25,1978.5,24.4,29.9,強い下降,25.3,弱い
1429,Lスマスロ 攻殻機動隊(2026年),2026-06-24,20,1,10349.5,34119.75,3316.0,69.8,23.6,強い下降,67.9,弱い
1430,Lパチスロ 炎炎ノ消防隊2,2026-06-24,20,1,9481.0,31002.75,3497.0,63.5,23.9,強い下降,61.5,弱い
1431,Lパチスロうみねこのなく頃に2,2026-06-24,20,1,13261.25,22367.25,-800.25,60.3,27.7,強い下降,60.5,標準
1432,L範馬刃牙,2026-04-01,8,1,7286.75,25910.5,4693.25,51.7,0.0,強い下降,47.8,厳しい
1433,PA乗物娘 with CYBER JAPAN DANCERS 2nd season 77ver.,2026-03-04,4,1,13150.0,18571.75,3859.25,64.5,40.8,下降,64.1,標準
1434,P俺の妹がこんなに可愛いわけがない。 攻略!!スキップ159ver.,2026-02-25,3,1,16896.666666666668,35901.666666666664,4703.666666666667,91.3,40.3,下降,89.0,標準
1435,P冴えない彼女の育てかた 99ver.,2026-06-10,14,1,9600.0,20114.5,3710.75,53.3,37.4,下降,52.6,弱い
1436,P黄門ちゃま寿限無 99ver.,2026-04-15,10,1,9157.5,18438.0,2992.0,43.6,0.0,強い下降,41.9,弱い
1437,e 真・北斗無双 第5章 夢幻闘双 SCEA,2026-04-01,8,1,8025.0,20993.0,4079.25,45.4,0.0,強い下降,42.4,弱い
1438,eフィーバーBASTARD!! -暗黒の破壊神- G,2026-04-08,8,1,8440.0,20768.25,3760.5,45.9,0.0,強い下降,43.2,弱い
1439,e異世界でチート能力を手にした俺は現実世界をも無双する ～レベルアップは人生を変えた～ FSZ,2026-04-15,10,1,8172.5,18854.0,3680.25,39.8,0.0,強い下降,37.4,弱い
1440,P黄門ちゃま寿限無 LLサイズ 259ver.,2026-02-18,1,1,9520.0,17747.0,4560.0,53.1,50.0,横ばい,52.7,弱い
1441,P 俺の妹がこんなに可愛いわけがない。 攻略!!スキップ159ver.,2026-03-25,2,1,10375.0,22342.0,3546.0,62.0,41.4,下降,61.4,弱い
1442,LBスマスロ サンダーV(2026年),2026-06-24,16,1,9561.0,20984.75,1536.5,45.1,32.9,下降,45.6,弱い
1443,Lスマスロ 甲鉄城のカバネリ 海門決戦,2026-06-24,16,1,14022.5,43185.25,2153.25,76.5,27.6,強い下降,75.5,標準
1444,P Re:ゼロから始める異世界生活 season2 129ver.,2026-06-24,16,1,10017.5,22403.0,4250.25,64.5,20.0,強い下降,62.2,弱い
1445,P Re:ゼロから始める異世界生活 season2 249ver.,2026-06-03,12,1,9092.5,21113.0,3936.75,53.4,18.1,強い下降,51.5,弱い
1446,P戦国乙女7 終焉の関ケ原 99ver.,2026-06-24,16,1,8737.5,15767.25,2864.75,34.9,30.1,下降,35.0,弱い
1447,P痛いのは嫌なので防御力に極振りしたいと思います。 極振り129ver,2026-06-10,12,1,8907.5,19763.0,4070.75,49.9,23.2,強い下降,48.2,弱い
1448,e 甲鉄城のカバネリ2 咲かせや燦然 GFEA,2026-05-13,10,1,10352.5,25532.75,4711.5,72.4,0.0,強い下降,68.5,弱い
1449,e 魔法少女まどか☆マギカ3 時間遡行～始まりの願い～ LPM1,2026-06-17,15,1,8935.0,21097.5,3690.0,50.7,0.0,強い下降,48.1,弱い
1450,eアクダマドライブ EHLT,2026-05-13,10,1,9792.5,23389.75,4563.0,65.8,2.7,強い下降,62.3,弱い
1451,eフィーバーダンベル何キロ持てる？2 F,2026-06-03,13,1,8705.0,20857.25,3818.5,48.3,7.6,強い下降,46.0,弱い
1452,eワンパンマン2～正義執行 LM10,2026-06-10,14,1,9067.5,20227.75,4026.0,51.6,6.6,強い下降,49.1,弱い
1453,e牙狼11～冴島大河～ 魔戒BURST Ver.,2026-04-22,7,1,9765.0,22268.25,4297.5,62.3,32.8,下降,60.6,弱い
1454,P モモキュンソード 速撃99ver.,2026-05-13,8,1,9947.5,19745.75,4118.75,57.6,0.0,強い下降,54.8,弱い
1455,Pえとたま2 神祭 干支甘,2026-04-15,4,1,13570.0,26278.25,4881.75,82.7,35.8,下降,80.5,標準
1456,e スマパチ SSSS.GRIDMAN メガSTART 159ver.,2026-05-20,8,1,8787.5,18296.75,4801.25,49.4,0.0,強い下降,46.3,弱い
1457,e 乃木坂46 Ⅱ SWEET Version,2026-05-06,7,1,9632.5,18143.5,4768.0,55.7,32.3,下降,54.2,弱い
1458,LB A-SLOT+ 異世界かるてっと BT,2026-06-24,11,1,8333.0,21865.0,2529.25,40.5,7.0,強い下降,39.0,弱い
1459,Lアクダマドライブ,2026-06-24,10,1,5900.25,27606.5,4652.5,46.5,0.0,強い下降,42.5,厳しい
1460,Lスマスロヨルムンガンド,2026-05-20,6,1,9803.5,34464.25,6074.25,76.8,34.8,下降,74.0,弱い
1461,L真打 吉宗,2026-06-24,11,1,13151.5,54718.5,8800.75,91.8,26.4,強い下降,88.2,標準
1462,L虚構推理,2026-06-24,11,1,9110.0,32222.75,4488.5,67.6,0.0,強い下降,63.6,弱い
1463,P にゃんこ大戦争 多様性のネコ 神さまにおまかせ88ver.,2026-06-17,10,1,10670.0,20474.5,2753.75,55.7,0.0,強い下降,53.9,弱い
1464,P ウルトラマンメビウス デカヘソ319,2026-05-13,5,1,12995.0,29427.5,5451.0,84.8,34.7,下降,82.2,標準
1465,e 終末のワルキューレ EREA,2026-05-13,5,1,13282.5,34939.5,6972.75,89.6,34.6,下降,86.6,標準
1466,eラグナドール 妖しき皇帝と終焉の夜叉姫 CMB,2026-05-13,5,1,14107.5,32911.25,5959.5,89.3,36.4,下降,86.7,標準
1467,eリコリス・リコイル M3,2026-06-24,11,1,25060.0,58088.25,8313.25,98.8,16.5,強い下降,94.7,期待以上
1468,e転生したらスライムだった件2 MF,2026-06-24,11,1,11152.5,26270.75,4268.0,74.8,0.0,強い下降,71.2,弱い
1469,Lアニマルスロットドッチ,2026-06-24,9,1,9858.5,34595.5,6261.75,77.5,10.0,強い下降,73.4,弱い
1470,Lスマスロ ミリオンゴッド-神々の軌跡-,2026-06-24,9,1,14473.25,59823.5,12870.0,95.1,3.9,強い下降,90.3,標準
1471,Lパチスロ 機動戦士ガンダムユニコーン 覚醒DRIVE,2026-05-20,4,1,12124.75,48534.75,7616.25,89.7,33.2,下降,86.4,標準
1472,e86-エイティシックス- MAM2,2026-06-24,9,1,13727.5,33333.0,6603.5,89.2,0.0,強い下降,84.6,標準
1473,eフィーバーキン肉マン,2026-06-24,9,1,15782.5,37173.5,6361.75,93.5,0.0,強い下降,88.8,標準
1474,eリング 最恐領域 RHA,2026-06-24,9,1,11820.0,28899.25,5519.0,82.6,0.0,強い下降,78.3,弱い
1475,Lスマスロ スーパーリオエース2,2026-06-24,6,1,11815.75,42142.5,6813.75,88.1,38.3,下降,85.2,弱い
1476,Lスマスロ バイオハザードRE:3,2026-06-24,6,1,9300.5,34344.5,5678.5,72.6,34.4,下降,69.8,弱い
1477,Lスマスロ ビッグドリーム THE GOLDEN PUSHER,2026-06-24,6,1,8903.75,49403.5,9151.25,73.7,34.7,下降,70.5,弱い
1478,Lタクトオーパス デスティニー,2026-06-24,6,1,11631.0,36117.5,6110.5,86.0,38.2,下降,83.3,弱い
1479,Pクイーンズブレイド奈落 ナナエル79Ver.,2026-06-10,4,1,12920.0,26342.25,5191.0,82.0,39.9,下降,79.9,標準
1480,PフィーバークィーンⅡ YS,2026-06-24,6,1,12537.5,15101.25,2540.25,50.6,38.0,下降,51.5,標準
1481,e バイオハザード6 APN,2026-06-24,6,1,15457.5,37637.75,7319.25,93.6,35.5,下降,90.6,標準
1482,eひきこまり吸血姫の悶々 FHV,2026-06-24,6,1,22887.5,51795.25,8823.75,98.6,41.5,下降,95.7,良好
1483,eまわるん超ワープ ギンギラパラダイス VIVA FESTA HTA2,2026-06-10,4,1,15640.0,33046.5,4587.25,88.9,37.3,下降,86.6,標準
1484,eカケグルイ 7500ver,2026-06-24,6,1,15960.0,39982.5,6785.75,94.4,35.0,下降,91.4,標準
1485,eライザのアトリエ 常闇の女王と秘密の隠れ家 K3,2026-06-10,4,1,16745.0,38749.75,6901.75,94.9,33.9,下降,91.8,標準
1486,eルパン三世VSキャッツ・アイ 157ver. 極限突破ブッた斬り7500,2026-06-17,5,1,13237.5,31426.0,7010.5,87.7,36.6,下降,84.9,標準
1487,デカスタP戦国無双 100ver.,2026-06-24,6,1,11390.0,20245.25,4161.0,65.4,37.8,下降,64.4,弱い
1488,LBスロットGALFY,2026-06-24,4,1,11698.75,27469.0,2914.25,70.1,38.3,下降,69.5,弱い
1489,P 犬夜叉3.0 大入り 甘SPEC,2026-06-24,4,1,18277.5,35646.25,7081.5,95.2,34.8,下降,92.2,良好
1490,Lスマスロ BIRDIE WING -Golf Girls’ Story-,2026-06-24,2,1,12381.5,48126.0,7408.5,89.8,40.7,下降,87.0,標準
1491,Lスロット ソードアート・オンラインⅡ,2026-06-24,2,1,23476.0,94257.0,17361.0,99.5,48.4,横ばい,96.9,良好
1492,L戦国乙女5 業火を穿つ宿焔の双刃,2026-06-24,2,1,24078.0,77799.5,10571.0,99.2,48.0,横ばい,96.7,良好
1493,P 魔法少女まどか☆マギカ3 キュゥべえver.,2026-06-24,2,1,22330.0,43189.5,6764.0,97.3,44.6,下降,94.8,良好
1494,PAスーパー海物語IN沖縄6 Withえなこ RBD,2026-06-24,2,1,20390.0,24952.0,4094.0,83.2,43.2,下降,82.0,良好
1495,PA花の慶次～傾奇一転 87ver.,2026-06-24,2,1,18475.0,27197.5,5920.5,90.4,44.2,下降,88.3,良好
1496,e 化物語 鬼99ver.,2026-06-24,2,1,18115.0,41532.0,8326.5,96.7,43.8,下降,94.0,良好
1497,e 学園黙示録ハイスクール・オブ・ザ・デッド3 V1A,2026-06-24,2,1,17320.0,40680.5,8658.0,96.0,39.9,下降,93.2,標準
1498,e 東京喰種 超デカ 超一撃 ver.,2026-06-24,2,1,42600.0,93030.0,12211.5,99.9,48.2,横ばい,97.3,期待以上
1499,eソードアート・オンライン オルタナティブ ガンゲイル・オンライン M08,2026-06-24,2,1,26810.0,66822.5,10084.0,99.3,43.0,下降,96.5,期待以上
1500,eフィーバー デッドマウント・デスプレイ 魂神9000,2026-06-24,2,1,20905.0,50043.5,8846.0,98.3,43.9,下降,95.6,良好
1501,e冥妃転生 CMP,2026-06-24,2,1,18045.0,43146.0,7391.0,96.8,43.0,下降,94.1,良好
1502,遊moreLT PエガブレイブVVV AX4,2026-06-24,2,1,18550.0,24095.5,10986.5,88.4,40.2,下降,86.1,良好
