machine_name,category,first_report_date,data_count,avg_operation,max_operation,min_operation,avg_sales,max_sales,avg_gross_profit,max_gross_profit,latest_report_date,latest_operation,latest_sales,latest_gross_profit,operation_contribution_weeks,avg_operation_4w,avg_sales_4w,avg_gross_profit_4w,recent_week_count,avg_operation_12w,avg_gross_profit_12w,recent12_week_count,machine_id,formal_machine_name,maker_name,series_name,sub_series_name,machine_type,is_smart,is_lt,is_active,latest_operation_score,recent4_operation_score,recent12_operation_score,recent_profit_score,long_lifecycle_score,latest_rank_in_category,recent_rank_penalty,active_popularity_score,legend_score,asset_score,active_grade,legend_grade,asset_grade,ai_comment
Lスマスロ マギアレコード 魔法少女まどか☆マギカ外伝,S,2025-04-16,58,10899.310344827587,24210,7035,32160.896551724138,67387,3343.7413793103447,9730,2026-06-17,7172,21977,2099,23,7423.4,22404.0,2132.2,5.0,8185.583333333333,2507.5833333333335,12.0,S_f333047b40,Lスマスロ マギアレコード 魔法少女まどか☆マギカ外伝,ミズホ,まどか☆マギカ,,スマスロ,True,False,True,14.59,5.78,8.18,16.25,10.18,219.0,20,0.0,25.02,19.32,D,D,D,Lスマスロ マギアレコード 魔法少女まどか☆マギカ外伝は最新稼働7172、直近4週平均稼働7423、稼働貢献週23週。現役人気指数0.0、長期名機指数25.0、ホール資産指数19.3。
Lスマスロ 化物語,S,2025-12-10,23,13143.652173913044,25041,6832,40059.217391304344,72744,4951.608695652174,11619,2026-05-20,6832,21185,1782,14,6832.0,21185.0,1782.0,1.0,8906.875,2623.375,8.0,S_a08b205a79,Lスマスロ 化物語,サミー,,,スマスロ,True,False,True,13.77,4.2,10.11,14.33,6.19,239.0,20,0.0,27.14,20.23,D,D,D,Lスマスロ 化物語は最新稼働6832、直近4週平均稼働6832、稼働貢献週14週。現役人気指数0.0、長期名機指数27.1、ホール資産指数20.2。
Lスマスロ 北斗の拳 転生の章2,S,2026-01-14,21,13470.52380952381,23410,8164,47201.380952380954,77132,3794.190476190476,9028,2026-06-24,8164,29890,842,18,8727.666666666666,31403.666666666668,587.0,3.0,10720.2,1712.0,10.0,S_6d815bde2d,Lスマスロ 北斗の拳 転生の章2,サミー,北斗の拳,転生,スマスロ,True,False,True,16.99,9.28,14.95,7.76,7.96,144.0,20,0.0,26.25,18.4,D,D,D,Lスマスロ 北斗の拳 転生の章2は最新稼働8164、直近4週平均稼働8728、稼働貢献週18週。現役人気指数0.0、長期名機指数26.2、ホール資産指数18.4。
Lスマスロ 攻殻機動隊(2026年),S,2026-02-11,20,14087.75,22509,9585,45136.95,68014,5862.4,11034,2026-06-24,9585,31930,3259,18,10523.5,34609.0,3516.8333333333335,6.0,12018.923076923076,4457.2307692307695,13.0,S_e2c4202520,Lスマスロ 攻殻機動隊(2026年),サミー,,,スマスロ,True,False,True,20.42,14.09,18.41,23.87,7.96,78.0,20,0.0,28.07,26.7,D,D,D,Lスマスロ 攻殻機動隊(2026年)は最新稼働9585、直近4週平均稼働10524、稼働貢献週18週。現役人気指数0.0、長期名機指数28.1、ホール資産指数26.7。
Lスマスロ 沖ドキ!DUO アンコール,S,2025-12-31,21,8454.333333333334,13610,6272,35810.28571428572,55501,3136.904761904762,5129,2026-05-27,6272,27202,2826,3,6272.0,27202.0,2826.0,1.0,7277.875,3188.75,8.0,S_f96627ea99,Lスマスロ 沖ドキ!DUO アンコール,メーシー,沖ドキ,,スマスロ,True,False,True,12.42,2.7,5.76,20.07,1.33,287.0,20,0.0,16.03,17.87,D,D,D,Lスマスロ 沖ドキ!DUO アンコールは最新稼働6272、直近4週平均稼働6272、稼働貢献週3週。現役人気指数0.0、長期名機指数16.0、ホール資産指数17.9。
Lスマスロキン肉マン～7人の悪魔超人編～,S,2023-08-16,53,8756.811320754718,19268,5336,39596.622641509435,86050,2797.622641509434,8403,2026-06-10,6970,31749,4127,9,6970.0,31749.0,4127.0,1.0,7694.0,4027.0,3.0,S_353929a755,Lスマスロキン肉マン～7人の悪魔超人編～,セブンリーグ,,,スマスロ,True,False,True,14.1,4.57,6.87,27.22,3.98,233.0,20,0.0,19.11,20.01,D,D,D,Lスマスロキン肉マン～7人の悪魔超人編～は最新稼働6970、直近4週平均稼働6970、稼働貢献週9週。現役人気指数0.0、長期名機指数19.1、ホール資産指数20.0。
LスマスロモンキーターンⅤ,S,2023-12-13,119,12491.672268907563,21854,7775,38549.49579831933,63355,3040.361344537815,9526,2026-06-24,7775,25311,1157,94,7775.0,25311.0,1157.0,1.0,8557.6,1390.6,5.0,S_e535b48685,LスマスロモンキーターンⅤ,山佐,モンキーターン,,スマスロ,True,False,True,16.05,6.73,9.18,10.89,41.59,172.0,20,0.0,34.35,22.47,D,D,D,LスマスロモンキーターンⅤは最新稼働7775、直近4週平均稼働7775、稼働貢献週94週。現役人気指数0.0、長期名機指数34.4、ホール資産指数22.5。
Lスマスロヨルムンガンド,S,2026-04-15,6,12419.0,19824,6131,43685.833333333336,68616,8029.166666666667,13388,2026-05-20,6131,21787,3143,5,6131.0,21787.0,3143.0,1.0,12419.0,8029.166666666667,6.0,S_152edba129,Lスマスロヨルムンガンド,山佐ネクスト,,,スマスロ,True,False,True,12.08,2.32,19.48,21.81,2.21,298.0,20,0.0,25.87,25.6,D,D,D,Lスマスロヨルムンガンドは最新稼働6131、直近4週平均稼働6131、稼働貢献週5週。現役人気指数0.0、長期名機指数25.9、ホール資産指数25.6。
Lスロット ソードアート・オンライン,S,2023-05-24,48,8523.9375,22409,4656,24854.583333333332,60807,3168.8541666666665,9302,2026-06-17,8683,24420,1822,9,8261.6,22983.4,1563.0,5.0,8395.625,2196.0,8.0,S_c800a516f3,Lスロット ソードアート・オンライン,大都技研,ソードアート・オンライン,,スマスロ,True,False,True,18.24,8.03,8.74,13.12,3.98,117.0,20,0.0,20.56,17.91,D,D,D,Lスロット ソードアート・オンラインは最新稼働8683、直近4週平均稼働8262、稼働貢献週9週。現役人気指数0.0、長期名機指数20.6、ホール資産指数17.9。
Lチバリヨ2,S,2024-03-13,114,9063.657894736842,18401,6708,39333.42105263158,75745,5543.043859649123,11952,2026-06-24,6971,30960,5138,26,6888.833333333333,30219.166666666668,3776.3333333333335,6.0,7315.923076923077,4069.769230769231,13.0,S_fa8541ac46,Lチバリヨ2,ネット,,,スマスロ,True,False,True,14.11,4.35,5.86,25.3,11.5,232.0,20,0.0,23.55,24.68,D,D,D,Lチバリヨ2は最新稼働6971、直近4週平均稼働6889、稼働貢献週26週。現役人気指数0.0、長期名機指数23.6、ホール資産指数24.7。
Lチバリヨ2プラス,S,2025-01-15,28,6124.357142857143,11784,5157,26661.464285714286,49420,4517.642857142857,8438,2026-05-27,5234,23059,3911,1,5263.5,23114.0,3899.0,2.0,5485.75,4378.25,4.0,S_4a18fceb05,Lチバリヨ2プラス,ネット,,,スマスロ,True,False,True,9.91,0.0,0.98,25.97,0.44,374.0,20,0.0,14.51,20.58,D,D,D,Lチバリヨ2プラスは最新稼働5234、直近4週平均稼働5264、稼働貢献週1週。現役人気指数0.0、長期名機指数14.5、ホール資産指数20.6。
Lパチスロ 機動戦士ガンダムユニコーン 覚醒DRIVE,S,2026-04-29,4,12124.75,17976,5856,48534.75,71117,7616.25,11127,2026-05-20,5856,24211,3354,3,5856.0,24211.0,3354.0,1.0,12124.75,7616.25,4.0,S_7cc6df8785,Lパチスロ 機動戦士ガンダムユニコーン 覚醒DRIVE,ビスティ,,,スマスロ,True,False,True,11.41,1.59,18.69,22.97,1.33,328.0,20,0.0,24.28,24.96,D,D,D,Lパチスロ 機動戦士ガンダムユニコーン 覚醒DRIVEは最新稼働5856、直近4週平均稼働5856、稼働貢献週3週。現役人気指数0.0、長期名機指数24.3、ホール資産指数25.0。
Lパチスロ 炎炎ノ消防隊2,S,2026-02-11,20,13901.25,23410,9121,45292.1,73563,6367.3,12848,2026-06-24,9391,30581,3160,14,9495.166666666666,30941.0,3395.8333333333335,6.0,11205.307692307691,4501.2307692307695,13.0,S_47316507f2,Lパチスロ 炎炎ノ消防隊2,SANKYO,,,スマスロ,True,False,True,19.95,11.33,16.24,23.2,6.19,84.0,20,0.0,28.21,26.33,D,D,D,Lパチスロ 炎炎ノ消防隊2は最新稼働9391、直近4週平均稼働9495、稼働貢献週14週。現役人気指数0.0、長期名機指数28.2、ホール資産指数26.3。
Lパチスロ 革命機ヴァルヴレイヴ2,S,2025-11-12,28,10527.5,21592,7021,41667.5,81340,3687.9285714285716,8728,2026-06-24,7126,28547,2092,11,7441.333333333333,29586.333333333332,2112.6666666666665,3.0,7679.777777777777,2342.777777777778,9.0,S_49fedbdf76,Lパチスロ 革命機ヴァルヴレイヴ2,SANKYO,,,スマスロ,True,False,True,14.48,5.83,6.83,16.15,4.87,224.0,20,0.0,22.37,19.02,D,D,D,Lパチスロ 革命機ヴァルヴレイヴ2は最新稼働7126、直近4週平均稼働7441、稼働貢献週11週。現役人気指数0.0、長期名機指数22.4、ホール資産指数19.0。
Lプリズムナナ(2025年),S,2025-12-10,26,9500.615384615385,19305,5835,38839.807692307695,75346,5700.538461538462,12669,2026-06-17,5835,25332,4397,6,6428.5,27033.25,3360.75,4.0,7467.909090909091,4072.3636363636365,11.0,S_d26dd811c8,Lプリズムナナ(2025年),カルミナ,,,スマスロ,True,False,True,11.36,3.12,6.27,23.01,2.65,332.0,20,0.0,21.72,22.71,D,D,D,Lプリズムナナ(2025年)は最新稼働5835、直近4週平均稼働6428、稼働貢献週6週。現役人気指数0.0、長期名機指数21.7、ホール資産指数22.7。
Lラブ嬢3～Wご指名はいかがですか?～,S,2023-12-13,74,7578.175675675676,19075,5432,25255.5,54898,4000.135135135135,9201,2026-06-17,5760,21317,4354,6,5760.0,21317.0,4354.0,1.0,6726.0,4564.0,2.0,S_e1b0c93427,Lラブ嬢3～Wご指名はいかがですか?～,アムテックス,,,スマスロ,True,False,True,11.18,1.33,4.29,28.47,2.65,339.0,20,0.0,18.81,21.1,D,D,D,Lラブ嬢3～Wご指名はいかがですか?～は最新稼働5760、直近4週平均稼働5760、稼働貢献週6週。現役人気指数0.0、長期名機指数18.8、ホール資産指数21.1。
L少女☆歌劇 レヴュースタァライト -The SLOT-,S,2025-03-12,55,10702.781818181818,22657,6461,24631.21818181818,48801,3872.2363636363634,8535,2026-06-03,7135,16841,2632,23,7135.0,16841.0,2632.0,1.0,7654.666666666667,2886.1666666666665,6.0,P_e95b11e381,L少女☆歌劇 レヴュースタァライト -The SLOT-,オーイズミ,,,パチンコ,False,False,True,14.5,5.01,6.77,19.0,10.18,222.0,20,0.0,24.68,20.6,D,D,D,L少女☆歌劇 レヴュースタァライト -The SLOT-は最新稼働7135、直近4週平均稼働7135、稼働貢献週23週。現役人気指数0.0、長期名機指数24.7、ホール資産指数20.6。
L戦国乙女4 戦乱に閃く炯眼の軍師,S,2023-09-13,98,10025.5,22599,6102,31716.01020408163,68527,3780.4285714285716,9433,2026-06-17,7373,23457,1899,35,7614.0,24211.0,2169.0,2.0,7614.0,2169.0,2.0,S_d6953837bc,L戦国乙女4 戦乱に閃く炯眼の軍師,オリンピアエステート,戦国乙女,,スマスロ,True,False,True,15.08,6.3,6.66,16.46,15.49,198.0,20,0.0,25.69,20.94,D,D,D,L戦国乙女4 戦乱に閃く炯眼の軍師は最新稼働7373、直近4週平均稼働7614、稼働貢献週35週。現役人気指数0.0、長期名機指数25.7、ホール資産指数20.9。
L聖闘士星矢 海皇覚醒 CUSTOM EDITION,S,2024-06-12,26,9657.846153846154,21775,4620,41967.846153846156,90225,4710.807692307692,11684,2026-06-03,6049,28544,3947,9,5820.5,27022.0,3649.5,2.0,5786.0,3833.0,4.0,S_a5511e6383,L聖闘士星矢 海皇覚醒 CUSTOM EDITION,サンスリー,,,スマスロ,True,False,True,11.88,1.49,1.78,24.6,3.98,310.0,20,0.0,22.42,21.43,D,D,D,L聖闘士星矢 海皇覚醒 CUSTOM EDITIONは最新稼働6049、直近4週平均稼働5820、稼働貢献週9週。現役人気指数0.0、長期名機指数22.4、ホール資産指数21.4。
L虚構推理,S,2026-04-15,11,13232.0,21268,8049,45979.27272727273,72399,7427.181818181818,13807,2026-06-24,8049,28583,3644,8,9603.0,33919.833333333336,4705.833333333333,6.0,13232.0,7427.181818181818,11.0,S_941a72e6d8,L虚構推理,ディ・ライト,,,スマスロ,True,False,True,16.71,11.62,21.65,30.41,3.54,153.0,20,0.0,26.94,29.38,D,D,D,L虚構推理は最新稼働8049、直近4週平均稼働9603、稼働貢献週8週。現役人気指数0.0、長期名機指数26.9、ホール資産指数29.4。
アイムジャグラーEX(2020年),S,2021-01-04,231,9613.87012987013,13477,7231,18539.619047619046,24730,2504.5151515151515,4609,2026-06-24,7937,15726,2229,71,7517.166666666667,14812.166666666666,2100.8333333333335,6.0,7872.461538461538,2265.846153846154,13.0,S_86e7f26173,アイムジャグラーEX(2020年),北電子,ジャグラー,,Aタイプ/ノーマル,False,False,True,16.44,6.04,7.35,16.08,31.42,160.0,20,0.0,25.3,21.28,D,D,D,アイムジャグラーEX(2020年)は最新稼働7937、直近4週平均稼働7517、稼働貢献週71週。現役人気指数0.0、長期名機指数25.3、ホール資産指数21.3。
ウルトラミラクルジャグラー,S,2024-12-11,76,9678.25,19249,7715,18134.065789473683,32929,2726.592105263158,5161,2026-06-24,8880,16817,2408,21,8651.166666666666,16224.0,2235.3333333333335,6.0,8914.461538461539,2454.076923076923,13.0,S_37ccca2a32,ウルトラミラクルジャグラー,北電子,ジャグラー,,Aタイプ/ノーマル,False,False,True,18.72,9.07,10.13,16.82,9.29,110.0,20,0.0,21.29,19.23,D,D,D,ウルトラミラクルジャグラーは最新稼働8880、直近4週平均稼働8651、稼働貢献週21週。現役人気指数0.0、長期名機指数21.3、ホール資産指数19.2。
ジャグラーガールズSS,S,2024-04-17,109,9675.201834862386,21587,7663,17666.67889908257,34689,2653.6422018348626,4928,2026-06-24,8769,16260,2339,26,8518.333333333334,15622.666666666666,2110.1666666666665,6.0,8826.23076923077,2295.6923076923076,13.0,S_8b62ab2976,ジャグラーガールズSS,北電子,ジャグラー,,Aタイプ/ノーマル,False,False,True,18.45,8.72,9.89,16.13,11.5,113.0,20,0.0,22.87,19.19,D,D,D,ジャグラーガールズSSは最新稼働8769、直近4週平均稼働8518、稼働貢献週26週。現役人気指数0.0、長期名機指数22.9、ホール資産指数19.2。
スターハナハナ-30,S,2025-01-15,54,10561.185185185184,19761,7612,15480.055555555555,26397,1348.2222222222222,4341,2026-06-24,7935,11920,904,24,7935.0,11920.0,904.0,1.0,8812.5,1246.0,2.0,S_af93e0ab88,スターハナハナ-30,パイオニア,ハナハナ,,Aタイプ/ノーマル,False,False,True,16.44,7.16,9.86,9.5,10.62,161.0,20,0.0,21.37,15.08,D,D,D,スターハナハナ-30は最新稼働7935、直近4週平均稼働7935、稼働貢献週24週。現役人気指数0.0、長期名機指数21.4、ホール資産指数15.1。
デカスタP STEINS；GATE 0 まゆしぃば～じょん,S,2025-10-29,31,12020.645161290322,27270,8120,17631.16129032258,36406,3813.1612903225805,7072,2026-06-24,8120,12423,3001,19,8320.0,12625.5,2817.75,4.0,8815.0,2987.1,10.0,P_76a5b7509c,デカスタP STEINS；GATE 0 まゆしぃば～じょん,ニューギン,,,パチンコ,False,False,True,16.88,8.19,9.86,20.02,8.41,148.0,20,0.0,26.96,21.29,D,D,D,デカスタP STEINS；GATE 0 まゆしぃば～じょんは最新稼働8120、直近4週平均稼働8320、稼働貢献週19週。現役人気指数0.0、長期名機指数27.0、ホール資産指数21.3。
ドラゴンハナハナ～閃光～-30,S,2023-12-27,125,11595.16,17168,9311,17888.504,26803,1367.76,4321,2026-06-24,9628,14959,1135,114,9565.666666666666,14904.333333333334,1112.0,6.0,10037.0,1237.6153846153845,13.0,S_338d43a32a,ドラゴンハナハナ～閃光～-30,パイオニア,ハナハナ,,Aタイプ/ノーマル,False,False,True,20.53,11.52,13.12,10.64,50.44,76.0,20,0.0,33.0,22.45,D,D,D,ドラゴンハナハナ～閃光～-30は最新稼働9628、直近4週平均稼働9566、稼働貢献週114週。現役人気指数0.0、長期名機指数33.0、ホール資産指数22.4。
ネオアイムジャグラーEX,S,2025-09-10,40,11025.525,18781,9464,20581.925,31150,2320.775,4367,2026-06-24,10294,19637,2205,30,9849.333333333334,18685.833333333332,2039.5,6.0,10160.76923076923,2338.153846153846,13.0,S_a90ab18ec6,ネオアイムジャグラーEX,北電子,ジャグラー,,Aタイプ/ノーマル,False,False,True,22.13,12.28,13.45,15.74,13.27,60.0,20,0.0,22.92,19.76,D,D,D,ネオアイムジャグラーEXは最新稼働10294、直近4週平均稼働9849、稼働貢献週30週。現役人気指数0.0、長期名機指数22.9、ホール資産指数19.8。
ハイビリターン-30,S,2025-07-16,47,8315.0,15162,6604,30042.85106382979,47181,3531.851063829787,6091,2026-06-24,7208,26393,2873,6,7023.166666666667,25845.666666666668,3168.0,6.0,7303.461538461538,3323.6153846153848,13.0,S_0428d9a575,ハイビリターン-30,パイオニア,,,スロット,False,False,True,14.68,4.71,5.83,21.95,2.65,215.0,20,0.0,17.31,19.62,D,D,D,ハイビリターン-30は最新稼働7208、直近4週平均稼働7023、稼働貢献週6週。現役人気指数0.0、長期名機指数17.3、ホール資産指数19.6。
ハッピージャグラーVⅢ,S,2022-11-02,183,8923.459016393443,20951,6800,16699.775956284153,31932,2609.7322404371585,4588,2026-06-24,8132,15587,2458,31,7799.0,14896.333333333334,2263.6666666666665,6.0,8092.076923076923,2454.3846153846152,13.0,S_06b19afd94,ハッピージャグラーVⅢ,北電子,ジャグラー,,Aタイプ/ノーマル,False,False,True,16.91,6.79,7.93,16.98,13.72,147.0,20,0.0,22.69,19.19,D,D,D,ハッピージャグラーVⅢは最新稼働8132、直近4週平均稼働7799、稼働貢献週31週。現役人気指数0.0、長期名機指数22.7、ホール資産指数19.2。
パチスロ この素晴らしい世界に祝福を!,S,2022-04-13,201,8431.228855721392,19126,6725,19735.691542288558,44114,2397.2139303482586,6664,2026-06-24,7443,18008,2377,20,7611.5,18177.5,2246.3333333333335,6.0,7961.0,2451.846153846154,13.0,S_9a4f8103b2,パチスロ この素晴らしい世界に祝福を!,サミー,,,パチスロ,False,False,True,15.25,6.29,7.58,16.88,8.85,192.0,20,0.0,19.94,17.99,D,D,D,パチスロ この素晴らしい世界に祝福を!は最新稼働7443、直近4週平均稼働7612、稼働貢献週20週。現役人気指数0.0、長期名機指数19.9、ホール資産指数18.0。
ファンキージャグラー2,S,2021-10-20,228,9699.429824561403,14020,7509,18450.026315789473,25108,2806.7763157894738,4824,2026-06-24,9179,17754,2624,79,8865.833333333334,17001.166666666668,2406.3333333333335,6.0,9111.923076923076,2587.5384615384614,13.0,S_ee835a181e,ファンキージャグラー2,北電子,ジャグラー,,Aタイプ/ノーマル,False,False,True,19.44,9.65,10.66,17.76,34.96,95.0,20,0.0,26.9,23.58,D,D,D,ファンキージャグラー2は最新稼働9179、直近4週平均稼働8866、稼働貢献週79週。現役人気指数0.0、長期名機指数26.9、ホール資産指数23.6。
ミスタージャグラー,S,2024-07-31,94,10278.627659574468,21108,8044,19577.627659574468,35114,2646.031914893617,5749,2026-06-24,8955,17397,2200,41,8785.666666666666,16920.333333333332,2032.5,6.0,9061.846153846154,2265.4615384615386,13.0,S_86592b4dd9,ミスタージャグラー,北電子,ジャグラー,,Aタイプ/ノーマル,False,False,True,18.9,9.43,10.52,15.71,18.14,108.0,20,0.0,25.09,20.25,D,D,D,ミスタージャグラーは最新稼働8955、直近4週平均稼働8786、稼働貢献週41週。現役人気指数0.0、長期名機指数25.1、ホール資産指数20.2。
沖ドキ!BLACK,S,2024-07-10,97,10157.247422680412,16385,8332,38646.32989690721,58632,5268.2474226804125,8467,2026-06-24,8880,34276,4698,41,8555.666666666666,32793.5,4342.333333333333,6.0,8915.384615384615,4724.615384615385,13.0,S_95c57f7f2d,沖ドキ!BLACK,ミズホ,沖ドキ,,沖スロ,False,False,True,18.72,8.82,10.13,28.41,18.14,110.0,20,0.0,25.26,27.17,D,D,D,沖ドキ!BLACKは最新稼働8880、直近4週平均稼働8556、稼働貢献週41週。現役人気指数0.0、長期名機指数25.3、ホール資産指数27.2。
沖ドキ!GOLD,S,2023-01-11,171,9050.69590643275,14950,6090,33590.87719298246,52192,4695.619883040936,7734,2026-06-24,6463,25221,3803,59,6237.0,24212.8,3454.8,5.0,6543.5,3738.25,12.0,S_b585010de3,沖ドキ!GOLD,ユニバーサルブロス,沖ドキ,,沖スロ,False,False,True,12.88,2.61,3.8,23.53,26.11,268.0,20,0.0,25.78,24.74,D,D,D,沖ドキ!GOLDは最新稼働6463、直近4週平均稼働6237、稼働貢献週59週。現役人気指数0.0、長期名機指数25.8、ホール資産指数24.7。
沖ドキ!GOLD-30,S,2023-01-11,173,9856.843930635838,17900,6296,36692.260115606936,62882,4859.450867052024,9413,2026-06-24,6590,25078,3052,79,6387.0,24331.0,3131.0,6.0,6754.461538461538,3515.3076923076924,13.0,S_86150a4734,沖ドキ!GOLD-30,ミズホ,沖ドキ,,沖スロ,False,False,True,13.19,3.01,4.37,21.75,34.96,253.0,20,0.0,30.37,25.97,D,D,D,沖ドキ!GOLD-30は最新稼働6590、直近4週平均稼働6387、稼働貢献週79週。現役人気指数0.0、長期名機指数30.4、ホール資産指数26.0。
沖ドキ!ゴージャス,S,2024-12-11,76,10169.263157894737,13215,8650,36880.69736842105,47116,5445.1578947368425,8815,2026-06-24,9381,33961,4494,40,9049.333333333334,32800.333333333336,4574.5,6.0,9410.153846153846,5010.461538461538,13.0,S_24819c8235,沖ドキ!ゴージャス,ミズホ,沖ドキ,,沖スロ,False,False,True,19.93,10.14,11.45,29.68,17.7,87.0,20,0.0,23.96,28.01,D,D,D,沖ドキ!ゴージャスは最新稼働9381、直近4週平均稼働9049、稼働貢献週40週。現役人気指数0.0、長期名機指数24.0、ホール資産指数28.0。
